Site ProfileID Date Chainage Elevation Flag
DUCK P-100 1998-01-12 432.00 -5.71 GPS
DUCK P-100 1998-01-12 444.00 -5.84 GPS
DUCK P-100 1998-01-12 456.00 -5.96 GPS
DUCK P-100 1998-01-12 468.00 -6.07 GPS
DUCK P-100 1998-01-12 480.00 -6.16 GPS
DUCK P-100 1998-01-12 492.00 -6.25 GPS
DUCK P-100 1998-01-12 504.00 -6.34 GPS
DUCK P-100 1998-01-12 516.00 -6.44 GPS
DUCK P-100 1998-01-12 528.00 -6.54 GPS
DUCK P-100 1998-01-12 540.00 -6.64 GPS
DUCK P-100 1998-01-12 552.00 -6.74 GPS
DUCK P-100 1998-01-12 564.00 -6.83 GPS
DUCK P-100 1998-01-12 576.00 -6.90 GPS
DUCK P-100 1998-01-12 588.00 -6.98 GPS
DUCK P-100 1998-01-12 600.00 -7.06 GPS
DUCK P-100 1998-01-12 612.00 -7.14 GPS
DUCK P-100 1998-01-12 624.00 -7.20 GPS
DUCK P-100 1998-01-12 636.00 -7.28 GPS
DUCK P-100 1998-01-12 648.00 -7.35 GPS
DUCK P-100 1998-01-12 660.00 -7.43 GPS
DUCK P-100 1998-01-12 672.00 -7.50 GPS
DUCK P-100 1998-01-12 684.00 -7.57 GPS
DUCK P-100 1998-01-12 696.00 -7.63 GPS
DUCK P-100 1998-01-12 708.00 -7.70 GPS
DUCK P-100 1998-01-12 720.00 -7.76 GPS
DUCK P-100 1998-01-12 732.00 -7.82 GPS
DUCK P-100 1998-01-12 744.00 -7.88 GPS
DUCK P-100 1998-01-12 756.00 -7.94 GPS
DUCK P-100 1998-01-12 768.00 -8.01 GPS
DUCK P-100 1998-01-12 780.00 -8.08 GPS
DUCK P-100 1998-01-12 792.00 -8.14 GPS
DUCK P-100 1998-01-12 804.00 -8.20 GPS
DUCK P-100 1998-01-12 816.00 -8.24 GPS
DUCK P-100 1998-01-12 828.00 -8.27 GPS
DUCK P-100 1998-01-12 840.00 -8.32 GPS
DUCK P-100 1998-01-12 852.00 -8.36 GPS
DUCK P-100 1998-01-12 864.00 -8.43 GPS
DUCK P-100 1998-01-12 876.00 -8.48 GPS
DUCK P-100 1998-01-12 888.00 -8.54 GPS
DUCK P-100 1998-01-12 900.00 -8.62 GPS
DUCK P-076 1998-01-12 0.00 6.14 GPS
DUCK P-076 1998-01-12 12.00 5.76 GPS
DUCK P-076 1998-01-12 24.00 3.47 GPS
DUCK P-076 1998-01-12 36.00 2.13 GPS
DUCK P-076 1998-01-12 48.00 1.06 GPS
DUCK P-076 1998-01-12 60.00 -0.03 GPS
DUCK P-076 1998-01-12 72.00 -1.24 GPS
DUCK P-076 1998-01-12 84.00 -1.89 GPS
DUCK P-076 1998-01-12 96.00 -2.13 GPS
DUCK P-076 1998-01-12 108.00 -2.31 GPS
DUCK P-076 1998-01-12 120.00 -2.26 GPS
DUCK P-076 1998-01-12 132.00 -2.13 GPS
DUCK P-076 1998-01-12 144.00 -1.97 GPS
DUCK P-076 1998-01-12 156.00 -1.87 GPS
DUCK P-076 1998-01-12 168.00 -2.08 GPS
DUCK P-076 1998-01-12 180.00 -2.49 GPS
DUCK P-076 1998-01-12 192.00 -2.91 GPS
DUCK P-076 1998-01-12 204.00 -3.23 GPS
DUCK P-076 1998-01-12 216.00 -3.41 GPS
DUCK P-076 1998-01-12 228.00 -3.52 GPS
DUCK P-076 1998-01-12 240.00 -3.61 GPS
DUCK P-076 1998-01-12 252.00 -3.70 GPS
DUCK P-076 1998-01-12 264.00 -3.80 GPS
DUCK P-076 1998-01-12 276.00 -3.92 GPS
DUCK P-076 1998-01-12 288.00 -4.05 GPS
DUCK P-076 1998-01-12 300.00 -4.19 GPS
DUCK P-076 1998-01-12 312.00 -4.33 GPS
DUCK P-076 1998-01-12 324.00 -4.47 GPS
DUCK P-076 1998-01-12 336.00 -4.61 GPS
DUCK P-076 1998-01-12 348.00 -4.74 GPS
DUCK P-076 1998-01-12 360.00 -4.87 GPS
DUCK P-076 1998-01-12 372.00 -5.01 GPS
DUCK P-076 1998-01-12 384.00 -5.14 GPS
DUCK P-076 1998-01-12 396.00 -5.28 GPS
DUCK P-076 1998-01-12 408.00 -5.43 GPS
DUCK P-076 1998-01-12 420.00 -5.56 GPS
DUCK P-076 1998-01-12 432.00 -5.70 GPS
DUCK P-076 1998-01-12 444.00 -5.82 GPS
DUCK P-076 1998-01-12 456.00 -5.95 GPS
DUCK P-076 1998-01-12 468.00 -6.06 GPS
DUCK P-076 1998-01-12 480.00 -6.15 GPS
DUCK P-076 1998-01-12 492.00 -6.25 GPS
DUCK P-076 1998-01-12 504.00 -6.34 GPS
DUCK P-076 1998-01-12 516.00 -6.44 GPS
DUCK P-076 1998-01-12 528.00 -6.54 GPS
DUCK P-076 1998-01-12 540.00 -6.63 GPS
DUCK P-076 1998-01-12 552.00 -6.72 GPS
DUCK P-076 1998-01-12 564.00 -6.82 GPS
DUCK P-076 1998-01-12 576.00 -6.89 GPS
DUCK P-076 1998-01-12 588.00 -6.97 GPS
DUCK P-076 1998-01-12 600.00 -7.05 GPS
DUCK P-076 1998-01-12 612.00 -7.13 GPS
DUCK P-076 1998-01-12 624.00 -7.20 GPS
DUCK P-076 1998-01-12 636.00 -7.28 GPS
DUCK P-076 1998-01-12 648.00 -7.34 GPS
DUCK P-076 1998-01-12 660.00 -7.42 GPS
DUCK P-076 1998-01-12 672.00 -7.50 GPS
DUCK P-076 1998-01-12 684.00 -7.56 GPS
DUCK P-076 1998-01-12 696.00 -7.63 GPS
DUCK P-076 1998-01-12 708.00 -7.69 GPS
DUCK P-076 1998-01-12 720.00 -7.75 GPS
DUCK P-076 1998-01-12 732.00 -7.81 GPS
DUCK P-076 1998-01-12 744.00 -7.87 GPS
DUCK P-076 1998-01-12 756.00 -7.94 GPS
DUCK P-076 1998-01-12 768.00 -8.01 GPS
DUCK P-076 1998-01-12 780.00 -8.07 GPS
DUCK P-076 1998-01-12 792.00 -8.14 GPS
DUCK P-076 1998-01-12 804.00 -8.20 GPS
DUCK P-076 1998-01-12 816.00 -8.25 GPS
DUCK P-076 1998-01-12 828.00 -8.29 GPS
DUCK P-076 1998-01-12 840.00 -8.34 GPS
DUCK P-076 1998-01-12 852.00 -8.40 GPS
DUCK P-076 1998-01-12 864.00 -8.46 GPS
DUCK P-076 1998-01-12 876.00 -8.52 GPS
DUCK P-076 1998-01-12 888.00 -8.59 GPS
DUCK P-076 1998-01-12 900.00 -8.67 GPS
DUCK P-052 1998-01-12 0.00 6.46 GPS
DUCK P-052 1998-01-12 12.00 5.65 GPS
DUCK P-052 1998-01-12 24.00 3.58 GPS
DUCK P-052 1998-01-12 36.00 2.02 GPS
DUCK P-052 1998-01-12 48.00 0.97 GPS
DUCK P-052 1998-01-12 60.00 -0.04 GPS
DUCK P-052 1998-01-12 72.00 -1.19 GPS
DUCK P-052 1998-01-12 84.00 -2.00 GPS
DUCK P-052 1998-01-12 96.00 -2.22 GPS
DUCK P-052 1998-01-12 108.00 -2.37 GPS
DUCK P-052 1998-01-12 120.00 -2.21 GPS
DUCK P-052 1998-01-12 132.00 -2.08 GPS
DUCK P-052 1998-01-12 144.00 -1.93 GPS
DUCK P-052 1998-01-12 156.00 -1.83 GPS
DUCK P-052 1998-01-12 168.00 -2.10 GPS
DUCK P-052 1998-01-12 180.00 -2.53 GPS
DUCK P-052 1998-01-12 192.00 -2.95 GPS
DUCK P-052 1998-01-12 204.00 -3.25 GPS
DUCK P-052 1998-01-12 216.00 -3.43 GPS
DUCK P-052 1998-01-12 228.00 -3.54 GPS
DUCK P-052 1998-01-12 240.00 -3.61 GPS
DUCK P-052 1998-01-12 252.00 -3.71 GPS
DUCK P-052 1998-01-12 264.00 -3.80 GPS
DUCK P-052 1998-01-12 276.00 -3.93 GPS
DUCK P-052 1998-01-12 288.00 -4.06 GPS
DUCK P-052 1998-01-12 300.00 -4.19 GPS
DUCK P-052 1998-01-12 312.00 -4.32 GPS
DUCK P-052 1998-01-12 324.00 -4.46 GPS
DUCK P-052 1998-01-12 336.00 -4.60 GPS
DUCK P-052 1998-01-12 348.00 -4.74 GPS
DUCK P-052 1998-01-12 360.00 -4.83 GPS
DUCK P-052 1998-01-12 372.00 -4.95 GPS
DUCK P-052 1998-01-12 384.00 -5.08 GPS
DUCK P-052 1998-01-12 396.00 -5.22 GPS
DUCK P-052 1998-01-12 408.00 -5.43 GPS
DUCK P-052 1998-01-12 420.00 -5.56 GPS
DUCK P-052 1998-01-12 432.00 -5.69 GPS
DUCK P-052 1998-01-12 444.00 -5.80 GPS
DUCK P-052 1998-01-12 456.00 -5.93 GPS
DUCK P-052 1998-01-12 468.00 -6.04 GPS
DUCK P-052 1998-01-12 480.00 -6.13 GPS
DUCK P-052 1998-01-12 492.00 -6.23 GPS
DUCK P-052 1998-01-12 504.00 -6.33 GPS
DUCK P-052 1998-01-12 516.00 -6.42 GPS
DUCK P-052 1998-01-12 528.00 -6.51 GPS
DUCK P-052 1998-01-12 540.00 -6.61 GPS
DUCK P-052 1998-01-12 552.00 -6.70 GPS
DUCK P-052 1998-01-12 564.00 -6.80 GPS
DUCK P-052 1998-01-12 576.00 -6.88 GPS
DUCK P-052 1998-01-12 588.00 -6.96 GPS
DUCK P-052 1998-01-12 600.00 -7.04 GPS
DUCK P-052 1998-01-12 612.00 -7.12 GPS
DUCK P-052 1998-01-12 624.00 -7.20 GPS
DUCK P-052 1998-01-12 636.00 -7.27 GPS
DUCK P-052 1998-01-12 648.00 -7.33 GPS
DUCK P-052 1998-01-12 660.00 -7.42 GPS
DUCK P-052 1998-01-12 672.00 -7.50 GPS
DUCK P-052 1998-01-12 684.00 -7.55 GPS
DUCK P-052 1998-01-12 696.00 -7.62 GPS
DUCK P-052 1998-01-12 708.00 -7.68 GPS
DUCK P-052 1998-01-12 720.00 -7.74 GPS
DUCK P-052 1998-01-12 732.00 -7.80 GPS
DUCK P-052 1998-01-12 744.00 -7.87 GPS
DUCK P-052 1998-01-12 756.00 -7.93 GPS
DUCK P-052 1998-01-12 768.00 -8.00 GPS
DUCK P-052 1998-01-12 780.00 -8.06 GPS
DUCK P-052 1998-01-12 792.00 -8.12 GPS
DUCK P-052 1998-01-12 804.00 -8.18 GPS
DUCK P-052 1998-01-12 816.00 -8.24 GPS
DUCK P-052 1998-01-12 828.00 -8.30 GPS
DUCK P-052 1998-01-12 840.00 -8.36 GPS
DUCK P-052 1998-01-12 852.00 -8.42 GPS
DUCK P-052 1998-01-12 864.00 -8.49 GPS
DUCK P-052 1998-01-12 876.00 -8.56 GPS
DUCK P-052 1998-01-12 888.00 -8.63 GPS
DUCK P-052 1998-01-12 900.00 -8.71 GPS
DUCK P-028 1998-01-12 0.00 6.11 GPS
DUCK P-028 1998-01-12 12.00 5.43 GPS
DUCK P-028 1998-01-12 24.00 3.59 GPS
DUCK P-028 1998-01-12 36.00 2.15 GPS
DUCK P-028 1998-01-12 48.00 0.95 GPS
DUCK P-028 1998-01-12 60.00 -0.10 GPS
DUCK P-028 1998-01-12 72.00 -1.27 GPS
DUCK P-028 1998-01-12 84.00 -1.95 GPS
DUCK P-028 1998-01-12 96.00 -2.32 GPS
DUCK P-028 1998-01-12 108.00 -2.43 GPS
DUCK P-028 1998-01-12 120.00 -2.27 GPS
DUCK P-028 1998-01-12 132.00 -2.05 GPS
DUCK P-028 1998-01-12 144.00 -1.89 GPS
DUCK P-028 1998-01-12 156.00 -1.87 GPS
DUCK P-028 1998-01-12 168.00 -2.15 GPS
DUCK P-028 1998-01-12 180.00 -2.56 GPS
DUCK P-028 1998-01-12 192.00 -2.96 GPS
DUCK P-028 1998-01-12 204.00 -3.26 GPS
DUCK P-028 1998-01-12 216.00 -3.43 GPS
DUCK P-028 1998-01-12 228.00 -3.53 GPS
DUCK P-028 1998-01-12 240.00 -3.61 GPS
DUCK P-028 1998-01-12 252.00 -3.70 GPS
DUCK P-028 1998-01-12 264.00 -3.80 GPS
DUCK P-028 1998-01-12 276.00 -3.92 GPS
DUCK P-028 1998-01-12 288.00 -4.05 GPS
DUCK P-028 1998-01-12 300.00 -4.18 GPS
DUCK P-028 1998-01-12 312.00 -4.31 GPS
DUCK P-028 1998-01-12 324.00 -4.45 GPS
DUCK P-028 1998-01-12 336.00 -4.60 GPS
DUCK P-028 1998-01-12 348.00 -4.72 GPS
DUCK P-028 1998-01-12 360.00 -4.82 GPS
DUCK P-028 1998-01-12 372.00 -4.95 GPS
DUCK P-028 1998-01-12 384.00 -5.08 GPS
DUCK P-028 1998-01-12 396.00 -5.22 GPS
DUCK P-028 1998-01-12 408.00 -5.35 GPS
DUCK P-028 1998-01-12 420.00 -5.54 GPS
DUCK P-028 1998-01-12 432.00 -5.67 GPS
DUCK P-028 1998-01-12 444.00 -5.78 GPS
DUCK P-028 1998-01-12 456.00 -5.91 GPS
DUCK P-028 1998-01-12 468.00 -6.01 GPS
DUCK P-028 1998-01-12 480.00 -6.11 GPS
DUCK P-028 1998-01-12 492.00 -6.22 GPS
DUCK P-028 1998-01-12 504.00 -6.31 GPS
DUCK P-028 1998-01-12 516.00 -6.40 GPS
DUCK P-028 1998-01-12 528.00 -6.49 GPS
DUCK P-028 1998-01-12 540.00 -6.59 GPS
DUCK P-028 1998-01-12 552.00 -6.68 GPS
DUCK P-028 1998-01-12 564.00 -6.79 GPS
DUCK P-028 1998-01-12 576.00 -6.87 GPS
DUCK P-028 1998-01-12 588.00 -6.95 GPS
DUCK P-028 1998-01-12 600.00 -7.03 GPS
DUCK P-028 1998-01-12 612.00 -7.11 GPS
DUCK P-028 1998-01-12 624.00 -7.19 GPS
DUCK P-028 1998-01-12 636.00 -7.26 GPS
DUCK P-028 1998-01-12 648.00 -7.33 GPS
DUCK P-028 1998-01-12 660.00 -7.41 GPS
DUCK P-028 1998-01-12 672.00 -7.48 GPS
DUCK P-028 1998-01-12 684.00 -7.54 GPS
DUCK P-028 1998-01-12 696.00 -7.60 GPS
DUCK P-028 1998-01-12 708.00 -7.67 GPS
DUCK P-028 1998-01-12 720.00 -7.73 GPS
DUCK P-028 1998-01-12 732.00 -7.79 GPS
DUCK P-028 1998-01-12 744.00 -7.86 GPS
DUCK P-028 1998-01-12 756.00 -7.92 GPS
DUCK P-028 1998-01-12 768.00 -7.99 GPS
DUCK P-028 1998-01-12 780.00 -8.05 GPS
DUCK P-028 1998-01-12 792.00 -8.11 GPS
DUCK P-028 1998-01-12 804.00 -8.17 GPS
DUCK P-028 1998-01-12 816.00 -8.23 GPS
DUCK P-028 1998-01-12 828.00 -8.30 GPS
DUCK P-028 1998-01-12 840.00 -8.37 GPS
DUCK P-028 1998-01-12 852.00 -8.44 GPS
DUCK P-028 1998-01-12 864.00 -8.52 GPS
DUCK P-028 1998-01-12 876.00 -8.59 GPS
DUCK P-028 1998-01-12 888.00 -8.67 GPS
DUCK P-028 1998-01-12 900.00 -8.75 GPS
DUCK P-004 1998-01-12 0.00 5.76 GPS
DUCK P-004 1998-01-12 12.00 5.58 GPS
DUCK P-004 1998-01-12 24.00 3.50 GPS
DUCK P-004 1998-01-12 36.00 2.00 GPS
DUCK P-004 1998-01-12 48.00 0.95 GPS
DUCK P-004 1998-01-12 60.00 -0.08 GPS
DUCK P-004 1998-01-12 72.00 -1.30 GPS
DUCK P-004 1998-01-12 84.00 -2.18 GPS
DUCK P-004 1998-01-12 96.00 -2.51 GPS
DUCK P-004 1998-01-12 108.00 -2.63 GPS
DUCK P-004 1998-01-12 120.00 -2.32 GPS
DUCK P-004 1998-01-12 132.00 -2.03 GPS
DUCK P-004 1998-01-12 144.00 -1.82 GPS
DUCK P-004 1998-01-12 156.00 -1.86 GPS
DUCK P-004 1998-01-12 168.00 -2.19 GPS
DUCK P-004 1998-01-12 180.00 -2.62 GPS
DUCK P-004 1998-01-12 192.00 -3.01 GPS
DUCK P-004 1998-01-12 204.00 -3.28 GPS
DUCK P-004 1998-01-12 216.00 -3.44 GPS
DUCK P-004 1998-01-12 228.00 -3.52 GPS
DUCK P-004 1998-01-12 240.00 -3.60 GPS
DUCK P-004 1998-01-12 252.00 -3.69 GPS
DUCK P-004 1998-01-12 264.00 -3.78 GPS
DUCK P-004 1998-01-12 276.00 -3.91 GPS
DUCK P-004 1998-01-12 288.00 -4.04 GPS
DUCK P-004 1998-01-12 300.00 -4.17 GPS
DUCK P-004 1998-01-12 312.00 -4.31 GPS
DUCK P-004 1998-01-12 324.00 -4.44 GPS
DUCK P-004 1998-01-12 336.00 -4.59 GPS
DUCK P-004 1998-01-12 348.00 -4.72 GPS
DUCK P-004 1998-01-12 360.00 -4.86 GPS
DUCK P-004 1998-01-12 372.00 -4.99 GPS
DUCK P-004 1998-01-12 384.00 -5.13 GPS
DUCK P-004 1998-01-12 396.00 -5.25 GPS
DUCK P-004 1998-01-12 408.00 -5.39 GPS
DUCK P-004 1998-01-12 420.00 -5.52 GPS
DUCK P-004 1998-01-12 432.00 -5.65 GPS
DUCK P-004 1998-01-12 444.00 -5.78 GPS
DUCK P-004 1998-01-12 456.00 -5.89 GPS
DUCK P-004 1998-01-12 468.00 -6.00 GPS
DUCK P-004 1998-01-12 480.00 -6.10 GPS
DUCK P-004 1998-01-12 492.00 -6.20 GPS
DUCK P-004 1998-01-12 504.00 -6.29 GPS
DUCK P-004 1998-01-12 516.00 -6.39 GPS
DUCK P-004 1998-01-12 528.00 -6.47 GPS
DUCK P-004 1998-01-12 540.00 -6.56 GPS
DUCK P-004 1998-01-12 552.00 -6.67 GPS
DUCK P-004 1998-01-12 564.00 -6.76 GPS
DUCK P-004 1998-01-12 576.00 -6.86 GPS
DUCK P-004 1998-01-12 588.00 -6.94 GPS
DUCK P-004 1998-01-12 600.00 -7.02 GPS
DUCK P-004 1998-01-12 612.00 -7.10 GPS
DUCK P-004 1998-01-12 624.00 -7.18 GPS
DUCK P-004 1998-01-12 636.00 -7.26 GPS
DUCK P-004 1998-01-12 648.00 -7.33 GPS
DUCK P-004 1998-01-12 660.00 -7.39 GPS
DUCK P-004 1998-01-12 672.00 -7.47 GPS
DUCK P-004 1998-01-12 684.00 -7.53 GPS
DUCK P-004 1998-01-12 696.00 -7.59 GPS
DUCK P-004 1998-01-12 708.00 -7.66 GPS
DUCK P-004 1998-01-12 720.00 -7.72 GPS
DUCK P-004 1998-01-12 732.00 -7.79 GPS
DUCK P-004 1998-01-12 744.00 -7.85 GPS
DUCK P-004 1998-01-12 756.00 -7.91 GPS
DUCK P-004 1998-01-12 768.00 -7.98 GPS
DUCK P-004 1998-01-12 780.00 -8.04 GPS
DUCK P-004 1998-01-12 792.00 -8.10 GPS
DUCK P-004 1998-01-12 804.00 -8.16 GPS
DUCK P-004 1998-01-12 816.00 -8.23 GPS
DUCK P-004 1998-01-12 828.00 -8.30 GPS
DUCK P-004 1998-01-12 840.00 -8.38 GPS
DUCK P-004 1998-01-12 852.00 -8.46 GPS
DUCK P-004 1998-01-12 864.00 -8.55 GPS
DUCK P-004 1998-01-12 876.00 -8.62 GPS
DUCK P-004 1998-01-12 888.00 -8.70 GPS
DUCK P-004 1998-01-12 900.00 -8.79 GPS
DUCK P0020 1998-01-12 0.00 6.10 GPS
DUCK P0020 1998-01-12 12.00 5.41 GPS
DUCK P0020 1998-01-12 24.00 3.59 GPS
DUCK P0020 1998-01-12 36.00 2.12 GPS
DUCK P0020 1998-01-12 48.00 0.87 GPS
DUCK P0020 1998-01-12 60.00 -0.11 GPS
DUCK P0020 1998-01-12 72.00 -1.25 GPS
DUCK P0020 1998-01-12 84.00 -2.01 GPS
DUCK P0020 1998-01-12 96.00 -2.42 GPS
DUCK P0020 1998-01-12 108.00 -2.52 GPS
DUCK P0020 1998-01-12 120.00 -2.37 GPS
DUCK P0020 1998-01-12 132.00 -2.13 GPS
DUCK P0020 1998-01-12 144.00 -1.87 GPS
DUCK P0020 1998-01-12 156.00 -1.88 GPS
DUCK P0020 1998-01-12 168.00 -2.22 GPS
DUCK P0020 1998-01-12 180.00 -2.64 GPS
DUCK P0020 1998-01-12 192.00 -3.01 GPS
DUCK P0020 1998-01-12 204.00 -3.28 GPS
DUCK P0020 1998-01-12 216.00 -3.44 GPS
DUCK P0020 1998-01-12 228.00 -3.51 GPS
DUCK P0020 1998-01-12 240.00 -3.60 GPS
DUCK P0020 1998-01-12 252.00 -3.69 GPS
DUCK P0020 1998-01-12 264.00 -3.79 GPS
DUCK P0020 1998-01-12 276.00 -3.90 GPS
DUCK P0020 1998-01-12 288.00 -4.04 GPS
DUCK P0020 1998-01-12 300.00 -4.17 GPS
DUCK P0020 1998-01-12 312.00 -4.29 GPS
DUCK P0020 1998-01-12 324.00 -4.40 GPS
DUCK P0020 1998-01-12 336.00 -4.53 GPS
DUCK P0020 1998-01-12 348.00 -4.66 GPS
DUCK P0020 1998-01-12 360.00 -4.81 GPS
DUCK P0020 1998-01-12 372.00 -4.96 GPS
DUCK P0020 1998-01-12 384.00 -5.12 GPS
DUCK P0020 1998-01-12 396.00 -5.24 GPS
DUCK P0020 1998-01-12 408.00 -5.37 GPS
DUCK P0020 1998-01-12 420.00 -5.49 GPS
DUCK P0020 1998-01-12 432.00 -5.62 GPS
DUCK P0020 1998-01-12 444.00 -5.74 GPS
DUCK P0020 1998-01-12 456.00 -5.86 GPS
DUCK P0020 1998-01-12 468.00 -5.97 GPS
DUCK P0020 1998-01-12 480.00 -6.08 GPS
DUCK P0020 1998-01-12 492.00 -6.18 GPS
DUCK P0020 1998-01-12 504.00 -6.26 GPS
DUCK P0020 1998-01-12 516.00 -6.34 GPS
DUCK P0020 1998-01-12 528.00 -6.43 GPS
DUCK P0020 1998-01-12 540.00 -6.52 GPS
DUCK P0020 1998-01-12 552.00 -6.62 GPS
DUCK P0020 1998-01-12 564.00 -6.71 GPS
DUCK P0020 1998-01-12 576.00 -6.80 GPS
DUCK P0020 1998-01-12 588.00 -6.89 GPS
DUCK P0020 1998-01-12 600.00 -6.98 GPS
DUCK P0020 1998-01-12 612.00 -7.06 GPS
DUCK P0020 1998-01-12 624.00 -7.15 GPS
DUCK P0020 1998-01-12 636.00 -7.23 GPS
DUCK P0020 1998-01-12 648.00 -7.32 GPS
DUCK P0020 1998-01-12 660.00 -7.41 GPS
DUCK P0020 1998-01-12 672.00 -7.48 GPS
DUCK P0020 1998-01-12 684.00 -7.54 GPS
DUCK P0020 1998-01-12 696.00 -7.60 GPS
DUCK P0020 1998-01-12 708.00 -7.66 GPS
DUCK P0020 1998-01-12 720.00 -7.72 GPS
DUCK P0020 1998-01-12 732.00 -7.78 GPS
DUCK P0020 1998-01-12 744.00 -7.84 GPS
DUCK P0020 1998-01-12 756.00 -7.90 GPS
DUCK P0020 1998-01-12 768.00 -7.97 GPS
DUCK P0020 1998-01-12 780.00 -8.03 GPS
DUCK P0020 1998-01-12 792.00 -8.09 GPS
DUCK P0020 1998-01-12 804.00 -8.16 GPS
DUCK P0020 1998-01-12 816.00 -8.22 GPS
DUCK P0020 1998-01-12 828.00 -8.30 GPS
DUCK P0020 1998-01-12 840.00 -8.37 GPS
DUCK P0020 1998-01-12 852.00 -8.45 GPS
DUCK P0020 1998-01-12 864.00 -8.52 GPS
DUCK P0020 1998-01-12 876.00 -8.60 GPS
DUCK P0020 1998-01-12 888.00 -8.68 GPS
DUCK P0020 1998-01-12 900.00 -8.77 GPS
DUCK P0044 1998-01-12 0.00 6.44 GPS
DUCK P0044 1998-01-12 12.00 5.76 GPS
DUCK P0044 1998-01-12 24.00 3.47 GPS
DUCK P0044 1998-01-12 36.00 2.09 GPS
DUCK P0044 1998-01-12 48.00 1.07 GPS
DUCK P0044 1998-01-12 60.00 -0.08 GPS
DUCK P0044 1998-01-12 72.00 -1.29 GPS
DUCK P0044 1998-01-12 84.00 -2.04 GPS
DUCK P0044 1998-01-12 96.00 -2.21 GPS
DUCK P0044 1998-01-12 108.00 -2.40 GPS
DUCK P0044 1998-01-12 120.00 -2.52 GPS
DUCK P0044 1998-01-12 132.00 -2.30 GPS
DUCK P0044 1998-01-12 144.00 -1.81 GPS
DUCK P0044 1998-01-12 156.00 -1.81 GPS
DUCK P0044 1998-01-12 168.00 -2.24 GPS
DUCK P0044 1998-01-12 180.00 -2.69 GPS
DUCK P0044 1998-01-12 192.00 -3.06 GPS
DUCK P0044 1998-01-12 204.00 -3.30 GPS
DUCK P0044 1998-01-12 216.00 -3.46 GPS
DUCK P0044 1998-01-12 228.00 -3.53 GPS
DUCK P0044 1998-01-12 240.00 -3.60 GPS
DUCK P0044 1998-01-12 252.00 -3.69 GPS
DUCK P0044 1998-01-12 264.00 -3.78 GPS
DUCK P0044 1998-01-12 276.00 -3.89 GPS
DUCK P0044 1998-01-12 288.00 -4.03 GPS
DUCK P0044 1998-01-12 300.00 -4.15 GPS
DUCK P0044 1998-01-12 312.00 -4.28 GPS
DUCK P0044 1998-01-12 324.00 -4.37 GPS
DUCK P0044 1998-01-12 336.00 -4.48 GPS
DUCK P0044 1998-01-12 348.00 -4.62 GPS
DUCK P0044 1998-01-12 360.00 -4.75 GPS
DUCK P0044 1998-01-12 372.00 -4.97 GPS
DUCK P0044 1998-01-12 384.00 -5.09 GPS
DUCK P0044 1998-01-12 396.00 -5.22 GPS
DUCK P0044 1998-01-12 408.00 -5.35 GPS
DUCK P0044 1998-01-12 420.00 -5.46 GPS
DUCK P0044 1998-01-12 432.00 -5.59 GPS
DUCK P0044 1998-01-12 444.00 -5.71 GPS
DUCK P0044 1998-01-12 456.00 -5.83 GPS
DUCK P0044 1998-01-12 468.00 -5.94 GPS
DUCK P0044 1998-01-12 480.00 -6.05 GPS
DUCK P0044 1998-01-12 492.00 -6.15 GPS
DUCK P0044 1998-01-12 504.00 -6.22 GPS
