Site ProfileID Date Chainage Elevation Flag
DUCK P-004 1998-01-27 25.11 5.23 GPS
DUCK P-004 1998-01-27 25.91 5.32 GPS
DUCK P-004 1998-01-27 26.71 5.46 GPS
DUCK P-004 1998-01-27 27.11 5.56 GPS
DUCK P-004 1998-01-27 27.51 5.67 GPS
DUCK P-004 1998-01-27 27.91 5.76 GPS
DUCK P-004 1998-01-27 28.31 5.85 GPS
DUCK P-004 1998-01-27 28.51 6.03 GPS
DUCK P-004 1998-01-27 29.11 6.21 GPS
DUCK P-004 1998-01-27 29.61 6.44 GPS
DUCK P-004 1998-01-27 30.21 6.53 GPS
DUCK P-004 1998-01-27 30.91 6.64 GPS
DUCK P-004 1998-01-27 31.31 6.72 GPS
DUCK P-004 1998-01-27 31.71 6.78 GPS
DUCK P-004 1998-01-27 32.61 6.77 GPS
DUCK P-004 1998-01-27 33.21 6.70 GPS
DUCK P-004 1998-01-27 34.01 6.57 GPS
DUCK P-004 1998-01-27 34.11 6.57 GPS
DUCK P-004 1998-01-27 34.91 6.49 GPS
DUCK P-004 1998-01-27 35.61 6.38 GPS
DUCK P-004 1998-01-27 36.51 6.23 GPS
DUCK P-004 1998-01-27 37.11 6.11 GPS
DUCK P-004 1998-01-27 37.81 5.97 GPS
DUCK P-004 1998-01-27 38.51 5.84 GPS
DUCK P-004 1998-01-27 39.21 5.75 GPS
DUCK P-004 1998-01-27 39.51 5.63 GPS
DUCK P-004 1998-01-27 40.41 5.54 GPS
DUCK P-004 1998-01-27 40.71 5.48 GPS
DUCK P-004 1998-01-27 41.21 5.37 GPS
DUCK P-004 1998-01-27 41.71 5.23 GPS
DUCK P-004 1998-01-27 42.21 5.11 GPS
DUCK P-004 1998-01-27 42.91 4.98 GPS
DUCK P-004 1998-01-27 43.41 4.91 GPS
DUCK P-004 1998-01-27 43.91 4.96 GPS
DUCK P-004 1998-01-27 44.61 4.78 GPS
DUCK P-004 1998-01-27 45.71 4.50 GPS
DUCK P-004 1998-01-27 46.31 4.32 GPS
DUCK P-004 1998-01-27 47.01 4.13 GPS
DUCK P-004 1998-01-27 48.41 3.77 GPS
DUCK P-004 1998-01-27 49.11 3.65 GPS
DUCK P-004 1998-01-27 50.21 3.57 GPS
DUCK P-004 1998-01-27 51.31 3.49 GPS
DUCK P-004 1998-01-27 52.11 3.35 GPS
DUCK P-004 1998-01-27 52.91 3.27 GPS
DUCK P-004 1998-01-27 53.41 3.18 GPS
DUCK P-004 1998-01-27 57.81 2.55 GPS
DUCK P-004 1998-01-27 58.21 2.52 GPS
DUCK P-004 1998-01-27 58.51 2.51 GPS
DUCK P-004 1998-01-27 58.91 2.46 GPS
DUCK P-004 1998-01-27 59.71 2.38 GPS
DUCK P-004 1998-01-27 60.21 2.29 GPS
DUCK P-004 1998-01-27 60.91 2.23 GPS
DUCK P-004 1998-01-27 61.41 2.18 GPS
DUCK P-004 1998-01-27 62.11 2.10 GPS
DUCK P-004 1998-01-27 62.71 2.04 GPS
DUCK P-004 1998-01-27 63.41 1.98 GPS
DUCK P-004 1998-01-27 64.01 1.93 GPS
DUCK P-004 1998-01-27 64.71 1.84 GPS
DUCK P-004 1998-01-27 65.41 1.76 GPS
DUCK P-004 1998-01-27 66.11 1.70 GPS
DUCK P-004 1998-01-27 66.71 1.63 GPS
DUCK P-004 1998-01-27 67.31 1.58 GPS
DUCK P-004 1998-01-27 67.81 1.53 GPS
DUCK P-004 1998-01-27 68.51 1.50 GPS
DUCK P-004 1998-01-27 69.11 1.46 GPS
DUCK P-004 1998-01-27 69.61 1.42 GPS
DUCK P-004 1998-01-27 70.21 1.39 GPS
DUCK P-004 1998-01-27 70.71 1.35 GPS
DUCK P-004 1998-01-27 71.31 1.31 GPS
DUCK P-004 1998-01-27 71.91 1.27 GPS
DUCK P-004 1998-01-27 72.51 1.23 GPS
DUCK P-004 1998-01-27 73.01 1.18 GPS
DUCK P-004 1998-01-27 73.61 1.14 GPS
DUCK P-004 1998-01-27 74.21 1.09 GPS
DUCK P-004 1998-01-27 74.81 1.04 GPS
DUCK P-004 1998-01-27 75.31 0.99 GPS
DUCK P-004 1998-01-27 76.01 0.96 GPS
DUCK P-004 1998-01-27 76.61 0.92 GPS
DUCK P-004 1998-01-27 77.11 0.87 GPS
DUCK P-004 1998-01-27 77.61 0.84 GPS
DUCK P-004 1998-01-27 78.21 0.79 GPS
DUCK P-004 1998-01-27 78.81 0.75 GPS
DUCK P-004 1998-01-27 79.31 0.71 GPS
DUCK P-004 1998-01-27 79.91 0.67 GPS
DUCK P-004 1998-01-27 80.51 0.64 GPS
DUCK P-004 1998-01-27 80.91 0.59 GPS
DUCK P-004 1998-01-27 81.51 0.54 GPS
DUCK P-004 1998-01-27 82.21 0.47 GPS
DUCK P-004 1998-01-27 82.71 0.42 GPS
DUCK P-004 1998-01-27 83.41 0.38 GPS
DUCK P-004 1998-01-27 84.01 0.32 GPS
DUCK P-004 1998-01-27 84.51 0.26 GPS
DUCK P-004 1998-01-27 85.21 0.18 GPS
DUCK P-004 1998-01-27 85.71 0.12 GPS
DUCK P-004 1998-01-27 86.41 0.04 GPS
DUCK P-004 1998-01-27 87.41 -0.09 GPS
DUCK P-004 1998-01-27 88.31 -0.20 GPS
DUCK P-004 1998-01-27 89.01 -0.30 GPS
DUCK P-004 1998-01-27 89.91 -0.43 GPS
DUCK P-004 1998-01-27 90.61 -0.51 GPS
DUCK P-004 1998-01-27 91.41 -0.58 GPS
DUCK P-004 1998-01-27 92.31 -0.69 GPS
DUCK P-004 1998-01-27 93.21 -0.83 GPS
DUCK P-004 1998-01-27 94.91 -1.13 GPS
DUCK P-004 1998-01-27 96.41 -1.37 GPS
DUCK P-004 1998-01-27 97.11 -1.44 GPS
DUCK P-004 1998-01-27 97.51 -1.43 GPS
DUCK P-004 1998-01-27 98.11 -1.44 GPS
DUCK P-004 1998-01-27 98.51 -1.44 GPS
DUCK P-004 1998-01-27 98.71 -1.39 GPS
DUCK P-004 1998-01-27 99.31 -1.38 GPS
DUCK P-004 1998-01-27 99.61 -1.36 GPS
DUCK P-004 1998-01-27 100.21 -1.38 GPS
DUCK P-004 1998-01-27 100.51 -1.38 GPS
DUCK P-004 1998-01-27 100.91 -1.40 GPS
DUCK P-004 1998-01-27 101.41 -1.42 GPS
DUCK P-004 1998-01-27 101.91 -1.46 GPS
DUCK P-004 1998-01-27 102.41 -1.49 GPS
DUCK P-004 1998-01-27 103.11 -1.53 GPS
DUCK P-004 1998-01-27 103.81 -1.58 GPS
DUCK P-004 1998-01-27 104.41 -1.63 GPS
DUCK P-004 1998-01-27 105.11 -1.67 GPS
DUCK P-004 1998-01-27 105.71 -1.71 GPS
DUCK P-004 1998-01-27 106.51 -1.76 GPS
DUCK P-004 1998-01-27 107.01 -1.80 GPS
DUCK P-004 1998-01-27 107.91 -1.86 GPS
DUCK P-004 1998-01-27 108.51 -1.90 GPS
DUCK P-004 1998-01-27 109.21 -1.95 GPS
DUCK P-004 1998-01-27 110.21 -2.01 GPS
DUCK P-004 1998-01-27 110.51 -2.02 GPS
DUCK P-004 1998-01-27 111.21 -2.04 GPS
DUCK P-004 1998-01-27 112.81 -2.12 GPS
DUCK P-004 1998-01-27 113.51 -2.15 GPS
DUCK P-004 1998-01-27 114.01 -2.15 GPS
DUCK P-004 1998-01-27 114.41 -2.18 GPS
DUCK P-004 1998-01-27 114.91 -2.20 GPS
DUCK P-004 1998-01-27 115.61 -2.21 GPS
DUCK P-004 1998-01-27 116.01 -2.22 GPS
DUCK P-004 1998-01-27 116.51 -2.24 GPS
DUCK P-004 1998-01-27 117.11 -2.24 GPS
DUCK P-004 1998-01-27 117.41 -2.24 GPS
DUCK P-004 1998-01-27 118.11 -2.26 GPS
DUCK P-004 1998-01-27 118.61 -2.26 GPS
DUCK P-004 1998-01-27 119.01 -2.28 GPS
DUCK P-004 1998-01-27 119.51 -2.28 GPS
DUCK P-004 1998-01-27 120.01 -2.29 GPS
DUCK P-004 1998-01-27 120.61 -2.30 GPS
DUCK P-004 1998-01-27 121.11 -2.32 GPS
DUCK P-004 1998-01-27 121.81 -2.38 GPS
DUCK P-004 1998-01-27 122.91 -2.37 GPS
DUCK P-004 1998-01-27 123.31 -2.36 GPS
DUCK P-004 1998-01-27 123.91 -2.35 GPS
DUCK P-004 1998-01-27 124.41 -2.37 GPS
DUCK P-004 1998-01-27 125.11 -2.43 GPS
DUCK P-004 1998-01-27 125.91 -2.51 GPS
DUCK P-004 1998-01-27 126.51 -2.52 GPS
DUCK P-004 1998-01-27 127.01 -2.49 GPS
DUCK P-004 1998-01-27 127.41 -2.48 GPS
DUCK P-004 1998-01-27 127.91 -2.49 GPS
DUCK P-004 1998-01-27 128.31 -2.48 GPS
DUCK P-004 1998-01-27 128.91 -2.50 GPS
DUCK P-004 1998-01-27 129.72 -2.53 GPS
DUCK P-004 1998-01-27 130.22 -2.52 GPS
DUCK P-004 1998-01-27 131.01 -2.51 GPS
DUCK P-004 1998-01-27 131.41 -2.52 GPS
DUCK P-004 1998-01-27 131.91 -2.50 GPS
DUCK P-004 1998-01-27 132.62 -2.55 GPS
DUCK P-004 1998-01-27 133.01 -2.55 GPS
DUCK P-004 1998-01-27 133.62 -2.63 GPS
DUCK P-004 1998-01-27 134.01 -2.66 GPS
DUCK P-004 1998-01-27 134.72 -2.71 GPS
DUCK P-004 1998-01-27 135.01 -2.73 GPS
DUCK P-004 1998-01-27 135.51 -2.73 GPS
DUCK P-004 1998-01-27 136.01 -2.74 GPS
DUCK P-004 1998-01-27 136.62 -2.77 GPS
DUCK P-004 1998-01-27 137.22 -2.75 GPS
DUCK P-004 1998-01-27 137.62 -2.77 GPS
DUCK P-004 1998-01-27 138.12 -2.76 GPS
DUCK P-004 1998-01-27 138.51 -2.77 GPS
DUCK P-004 1998-01-27 139.12 -2.62 GPS
DUCK P-004 1998-01-27 139.62 -2.61 GPS
DUCK P-004 1998-01-27 140.01 -2.62 GPS
DUCK P-004 1998-01-27 140.51 -2.63 GPS
DUCK P-004 1998-01-27 141.01 -2.64 GPS
DUCK P-004 1998-01-27 141.51 -2.64 GPS
DUCK P-004 1998-01-27 142.62 -2.68 GPS
DUCK P-004 1998-01-27 143.12 -2.70 GPS
DUCK P-004 1998-01-27 143.52 -2.69 GPS
DUCK P-004 1998-01-27 144.12 -2.70 GPS
DUCK P-004 1998-01-27 144.62 -2.69 GPS
DUCK P-004 1998-01-27 145.12 -2.71 GPS
DUCK P-004 1998-01-27 145.82 -2.76 GPS
DUCK P-004 1998-01-27 146.42 -2.83 GPS
DUCK P-004 1998-01-27 147.12 -2.90 GPS
DUCK P-004 1998-01-27 147.62 -2.94 GPS
DUCK P-004 1998-01-27 148.22 -2.98 GPS
DUCK P-004 1998-01-27 148.52 -2.96 GPS
DUCK P-004 1998-01-27 149.02 -2.98 GPS
DUCK P-004 1998-01-27 149.42 -2.98 GPS
DUCK P-004 1998-01-27 150.22 -2.99 GPS
DUCK P-004 1998-01-27 150.62 -2.98 GPS
DUCK P-004 1998-01-27 151.02 -2.97 GPS
DUCK P-004 1998-01-27 151.52 -2.96 GPS
DUCK P-004 1998-01-27 152.12 -2.85 GPS
DUCK P-004 1998-01-27 152.62 -2.82 GPS
DUCK P-004 1998-01-27 152.92 -2.80 GPS
DUCK P-004 1998-01-27 153.92 -2.87 GPS
DUCK P-004 1998-01-27 154.52 -2.95 GPS
DUCK P-004 1998-01-27 155.32 -2.99 GPS
DUCK P-004 1998-01-27 155.62 -2.99 GPS
DUCK P-004 1998-01-27 156.42 -3.02 GPS
DUCK P-004 1998-01-27 156.72 -3.03 GPS
DUCK P-004 1998-01-27 157.22 -3.03 GPS
DUCK P-004 1998-01-27 157.72 -3.04 GPS
DUCK P-004 1998-01-27 158.32 -3.04 GPS
DUCK P-004 1998-01-27 158.82 -3.03 GPS
DUCK P-004 1998-01-27 159.42 -3.05 GPS
DUCK P-004 1998-01-27 160.02 -3.06 GPS
DUCK P-004 1998-01-27 160.72 -3.07 GPS
DUCK P-004 1998-01-27 161.52 -3.09 GPS
DUCK P-004 1998-01-27 162.02 -3.10 GPS
DUCK P-004 1998-01-27 162.42 -3.12 GPS
DUCK P-004 1998-01-27 162.92 -3.11 GPS
DUCK P-004 1998-01-27 163.42 -3.12 GPS
DUCK P-004 1998-01-27 163.82 -3.13 GPS
DUCK P-004 1998-01-27 164.32 -3.09 GPS
DUCK P-004 1998-01-27 164.72 -3.04 GPS
DUCK P-004 1998-01-27 165.22 -3.00 GPS
DUCK P-004 1998-01-27 165.72 -2.98 GPS
DUCK P-004 1998-01-27 166.32 -2.98 GPS
DUCK P-004 1998-01-27 166.72 -2.95 GPS
DUCK P-004 1998-01-27 167.22 -2.95 GPS
DUCK P-004 1998-01-27 167.62 -2.94 GPS
DUCK P-004 1998-01-27 168.02 -2.94 GPS
DUCK P-004 1998-01-27 169.72 -2.93 GPS
DUCK P-004 1998-01-27 170.42 -2.92 GPS
DUCK P-004 1998-01-27 170.82 -2.92 GPS
DUCK P-004 1998-01-27 171.42 -2.93 GPS
DUCK P-004 1998-01-27 171.92 -2.92 GPS
DUCK P-004 1998-01-27 172.52 -2.94 GPS
DUCK P-004 1998-01-27 173.12 -2.93 GPS
DUCK P-004 1998-01-27 173.82 -2.95 GPS
DUCK P-004 1998-01-27 174.32 -2.97 GPS
DUCK P-004 1998-01-27 175.02 -2.97 GPS
DUCK P-004 1998-01-27 175.72 -2.97 GPS
DUCK P-004 1998-01-27 176.12 -2.99 GPS
DUCK P-004 1998-01-27 176.72 -3.00 GPS
DUCK P-004 1998-01-27 177.42 -3.00 GPS
DUCK P-004 1998-01-27 178.02 -3.01 GPS
DUCK P-004 1998-01-27 178.62 -3.01 GPS
DUCK P-004 1998-01-27 179.12 -3.02 GPS
DUCK P-004 1998-01-27 179.82 -3.04 GPS
DUCK P-004 1998-01-27 180.22 -3.03 GPS
DUCK P-004 1998-01-27 180.82 -3.04 GPS
DUCK P-004 1998-01-27 181.42 -3.05 GPS
DUCK P-004 1998-01-27 181.92 -3.04 GPS
DUCK P-004 1998-01-27 182.52 -3.06 GPS
DUCK P-004 1998-01-27 183.12 -3.06 GPS
DUCK P-004 1998-01-27 183.82 -3.08 GPS
DUCK P-004 1998-01-27 184.42 -3.07 GPS
DUCK P-004 1998-01-27 185.02 -3.08 GPS
DUCK P-004 1998-01-27 185.42 -3.08 GPS
DUCK P-004 1998-01-27 187.32 -3.09 GPS
DUCK P-004 1998-01-27 187.72 -3.09 GPS
DUCK P-004 1998-01-27 188.42 -3.10 GPS
DUCK P-004 1998-01-27 188.92 -3.09 GPS
DUCK P-004 1998-01-27 189.52 -3.09 GPS
DUCK P-004 1998-01-27 190.02 -3.09 GPS
DUCK P-004 1998-01-27 190.62 -3.08 GPS
DUCK P-004 1998-01-27 191.22 -3.08 GPS
DUCK P-004 1998-01-27 191.92 -3.08 GPS
DUCK P-004 1998-01-27 192.52 -3.07 GPS
DUCK P-004 1998-01-27 193.02 -3.06 GPS
DUCK P-004 1998-01-27 193.42 -3.06 GPS
DUCK P-004 1998-01-27 194.12 -3.06 GPS
DUCK P-004 1998-01-27 194.72 -3.06 GPS
DUCK P-004 1998-01-27 195.22 -3.05 GPS
DUCK P-004 1998-01-27 195.92 -3.05 GPS
DUCK P-004 1998-01-27 196.52 -3.04 GPS
DUCK P-004 1998-01-27 197.12 -3.06 GPS
DUCK P-004 1998-01-27 197.62 -3.05 GPS
DUCK P-004 1998-01-27 198.22 -3.06 GPS
DUCK P-004 1998-01-27 198.72 -3.07 GPS
DUCK P-004 1998-01-27 199.52 -3.07 GPS
DUCK P-004 1998-01-27 200.02 -3.06 GPS
DUCK P-004 1998-01-27 200.62 -3.08 GPS
DUCK P-004 1998-01-27 201.32 -3.09 GPS
DUCK P-004 1998-01-27 201.92 -3.09 GPS
DUCK P-004 1998-01-27 202.42 -3.10 GPS
DUCK P-004 1998-01-27 203.02 -3.11 GPS
DUCK P-004 1998-01-27 203.62 -3.12 GPS
DUCK P-004 1998-01-27 204.12 -3.12 GPS
DUCK P-004 1998-01-27 204.72 -3.14 GPS
DUCK P-004 1998-01-27 205.42 -3.15 GPS
DUCK P-004 1998-01-27 206.02 -3.16 GPS
DUCK P-004 1998-01-27 206.62 -3.17 GPS
DUCK P-004 1998-01-27 207.12 -3.18 GPS
DUCK P-004 1998-01-27 207.72 -3.18 GPS
DUCK P-004 1998-01-27 208.52 -3.19 GPS
DUCK P-004 1998-01-27 209.02 -3.19 GPS
DUCK P-004 1998-01-27 209.62 -3.20 GPS
DUCK P-004 1998-01-27 210.12 -3.21 GPS
DUCK P-004 1998-01-27 210.72 -3.22 GPS
DUCK P-004 1998-01-27 211.32 -3.22 GPS
DUCK P-004 1998-01-27 212.02 -3.23 GPS
DUCK P-004 1998-01-27 212.42 -3.23 GPS
DUCK P-004 1998-01-27 213.12 -3.24 GPS
DUCK P-004 1998-01-27 213.72 -3.24 GPS
DUCK P-004 1998-01-27 214.32 -3.25 GPS
DUCK P-004 1998-01-27 214.82 -3.26 GPS
DUCK P-004 1998-01-27 215.42 -3.25 GPS
DUCK P-004 1998-01-27 216.12 -3.25 GPS
DUCK P-004 1998-01-27 216.72 -3.26 GPS
DUCK P-004 1998-01-27 217.22 -3.26 GPS
DUCK P-004 1998-01-27 217.82 -3.26 GPS
DUCK P-004 1998-01-27 218.32 -3.26 GPS
DUCK P-004 1998-01-27 218.92 -3.26 GPS
DUCK P-004 1998-01-27 219.42 -3.26 GPS
DUCK P-004 1998-01-27 220.02 -3.27 GPS
DUCK P-004 1998-01-27 220.72 -3.27 GPS
DUCK P-004 1998-01-27 222.32 -3.26 GPS
DUCK P-004 1998-01-27 222.92 -3.26 GPS
DUCK P-004 1998-01-27 223.52 -3.26 GPS
DUCK P-004 1998-01-27 224.02 -3.25 GPS
DUCK P-004 1998-01-27 224.62 -3.24 GPS
DUCK P-004 1998-01-27 225.32 -3.24 GPS
DUCK P-004 1998-01-27 225.72 -3.24 GPS
DUCK P-004 1998-01-27 226.22 -3.22 GPS
DUCK P-004 1998-01-27 226.82 -3.22 GPS
DUCK P-004 1998-01-27 227.52 -3.22 GPS
DUCK P-004 1998-01-27 228.02 -3.21 GPS
DUCK P-004 1998-01-27 228.62 -3.20 GPS
DUCK P-004 1998-01-27 229.22 -3.19 GPS
DUCK P-004 1998-01-27 229.72 -3.17 GPS
DUCK P-004 1998-01-27 230.22 -3.16 GPS
DUCK P-004 1998-01-27 230.82 -3.16 GPS
DUCK P-004 1998-01-27 231.42 -3.14 GPS
DUCK P-004 1998-01-27 232.02 -3.13 GPS
DUCK P-004 1998-01-27 232.52 -3.13 GPS
DUCK P-004 1998-01-27 233.02 -3.12 GPS
DUCK P-004 1998-01-27 233.62 -3.10 GPS
DUCK P-004 1998-01-27 234.12 -3.09 GPS
DUCK P-004 1998-01-27 234.72 -3.07 GPS
DUCK P-004 1998-01-27 235.22 -3.06 GPS
DUCK P-004 1998-01-27 235.82 -3.05 GPS
DUCK P-004 1998-01-27 236.32 -3.04 GPS
DUCK P-004 1998-01-27 236.92 -3.01 GPS
DUCK P-004 1998-01-27 237.42 -2.99 GPS
DUCK P-004 1998-01-27 238.12 -2.98 GPS
DUCK P-004 1998-01-27 238.52 -2.96 GPS
DUCK P-004 1998-01-27 239.02 -2.95 GPS
DUCK P-004 1998-01-27 239.72 -2.94 GPS
DUCK P-004 1998-01-27 240.32 -2.93 GPS
DUCK P-004 1998-01-27 240.82 -2.91 GPS
DUCK P-004 1998-01-27 241.32 -2.88 GPS
DUCK P-004 1998-01-27 241.92 -2.87 GPS
DUCK P-004 1998-01-27 242.62 -2.84 GPS
DUCK P-004 1998-01-27 243.02 -2.82 GPS
DUCK P-004 1998-01-27 243.52 -2.80 GPS
DUCK P-004 1998-01-27 244.12 -2.79 GPS
DUCK P-004 1998-01-27 244.72 -2.78 GPS
DUCK P-004 1998-01-27 245.22 -2.75 GPS
DUCK P-004 1998-01-27 245.82 -2.74 GPS
DUCK P-004 1998-01-27 246.52 -2.72 GPS
DUCK P-004 1998-01-27 247.02 -2.71 GPS
DUCK P-004 1998-01-27 247.62 -2.70 GPS
DUCK P-004 1998-01-27 248.22 -2.69 GPS
DUCK P-004 1998-01-27 248.72 -2.67 GPS
DUCK P-004 1998-01-27 249.32 -2.67 GPS
DUCK P-004 1998-01-27 249.92 -2.65 GPS
DUCK P-004 1998-01-27 250.62 -2.64 GPS
DUCK P-004 1998-01-27 251.22 -2.64 GPS
DUCK P-004 1998-01-27 251.62 -2.62 GPS
DUCK P-004 1998-01-27 252.12 -2.62 GPS
DUCK P-004 1998-01-27 252.52 -2.61 GPS
DUCK P-004 1998-01-27 252.92 -2.61 GPS
DUCK P-004 1998-01-27 253.62 -2.60 GPS
DUCK P-004 1998-01-27 254.02 -2.59 GPS
DUCK P-004 1998-01-27 254.62 -2.59 GPS
DUCK P-004 1998-01-27 256.52 -2.59 GPS
DUCK P-004 1998-01-27 257.02 -2.59 GPS
DUCK P-004 1998-01-27 257.62 -2.59 GPS
DUCK P-004 1998-01-27 258.22 -2.59 GPS
DUCK P-004 1998-01-27 258.92 -2.59 GPS
DUCK P-004 1998-01-27 259.42 -2.60 GPS
DUCK P-004 1998-01-27 260.02 -2.60 GPS
DUCK P-004 1998-01-27 260.82 -2.60 GPS
DUCK P-004 1998-01-27 261.22 -2.61 GPS
DUCK P-004 1998-01-27 261.92 -2.61 GPS
DUCK P-004 1998-01-27 262.42 -2.62 GPS
DUCK P-004 1998-01-27 263.02 -2.64 GPS
DUCK P-004 1998-01-27 263.72 -2.64 GPS
DUCK P-004 1998-01-27 264.32 -2.64 GPS
DUCK P-004 1998-01-27 264.92 -2.65 GPS
DUCK P-004 1998-01-27 265.62 -2.67 GPS
DUCK P-004 1998-01-27 266.22 -2.67 GPS
DUCK P-004 1998-01-27 266.72 -2.69 GPS
DUCK P-004 1998-01-27 267.32 -2.70 GPS
DUCK P-004 1998-01-27 267.92 -2.71 GPS
DUCK P-004 1998-01-27 268.42 -2.72 GPS
DUCK P-004 1998-01-27 269.02 -2.73 GPS
DUCK P-004 1998-01-27 269.72 -2.75 GPS
DUCK P-004 1998-01-27 270.32 -2.76 GPS
DUCK P-004 1998-01-27 270.93 -2.77 GPS
DUCK P-004 1998-01-27 271.52 -2.79 GPS
DUCK P-004 1998-01-27 272.23 -2.80 GPS
DUCK P-004 1998-01-27 272.82 -2.81 GPS
DUCK P-004 1998-01-27 274.52 -2.85 GPS
DUCK P-004 1998-01-27 275.23 -2.86 GPS
DUCK P-004 1998-01-27 275.63 -2.88 GPS
DUCK P-004 1998-01-27 276.32 -2.89 GPS
DUCK P-004 1998-01-27 276.93 -2.91 GPS
DUCK P-004 1998-01-27 277.52 -2.93 GPS
DUCK P-004 1998-01-27 278.23 -2.94 GPS
DUCK P-004 1998-01-27 278.63 -2.95 GPS
DUCK P-004 1998-01-27 279.32 -2.97 GPS
DUCK P-004 1998-01-27 280.02 -2.99 GPS
DUCK P-004 1998-01-27 280.63 -3.00 GPS
DUCK P-004 1998-01-27 281.02 -3.01 GPS
DUCK P-004 1998-01-27 281.73 -3.02 GPS
DUCK P-004 1998-01-27 282.32 -3.04 GPS
DUCK P-004 1998-01-27 282.93 -3.06 GPS
DUCK P-004 1998-01-27 283.63 -3.07 GPS
DUCK P-004 1998-01-27 284.13 -3.09 GPS
DUCK P-004 1998-01-27 284.73 -3.10 GPS
DUCK P-004 1998-01-27 285.33 -3.11 GPS
DUCK P-004 1998-01-27 285.93 -3.13 GPS
DUCK P-004 1998-01-27 286.63 -3.15 GPS
DUCK P-004 1998-01-27 287.23 -3.17 GPS
DUCK P-004 1998-01-27 287.83 -3.19 GPS
DUCK P-004 1998-01-27 288.33 -3.19 GPS
DUCK P-004 1998-01-27 288.93 -3.21 GPS
DUCK P-004 1998-01-27 289.43 -3.23 GPS
DUCK P-004 1998-01-27 290.13 -3.24 GPS
DUCK P-004 1998-01-27 290.73 -3.26 GPS
DUCK P-004 1998-01-27 291.33 -3.28 GPS
DUCK P-004 1998-01-27 291.93 -3.29 GPS
DUCK P-004 1998-01-27 292.43 -3.31 GPS
DUCK P-004 1998-01-27 293.03 -3.31 GPS
DUCK P-004 1998-01-27 293.73 -3.34 GPS
DUCK P-004 1998-01-27 294.23 -3.35 GPS
DUCK P-004 1998-01-27 294.83 -3.36 GPS
DUCK P-004 1998-01-27 295.53 -3.37 GPS
DUCK P-004 1998-01-27 296.13 -3.39 GPS
DUCK P-004 1998-01-27 296.63 -3.41 GPS
DUCK P-004 1998-01-27 297.23 -3.42 GPS
DUCK P-004 1998-01-27 297.93 -3.43 GPS
DUCK P-004 1998-01-27 298.43 -3.45 GPS
DUCK P-004 1998-01-27 299.03 -3.46 GPS
DUCK P-004 1998-01-27 299.63 -3.47 GPS
DUCK P-004 1998-01-27 300.13 -3.49 GPS
DUCK P-004 1998-01-27 300.73 -3.50 GPS
DUCK P-004 1998-01-27 301.43 -3.53 GPS
DUCK P-004 1998-01-27 301.93 -3.53 GPS
DUCK P-004 1998-01-27 302.53 -3.56 GPS
DUCK P-004 1998-01-27 303.13 -3.57 GPS
DUCK P-004 1998-01-27 303.63 -3.58 GPS
DUCK P-004 1998-01-27 304.23 -3.58 GPS
DUCK P-004 1998-01-27 304.73 -3.59 GPS
DUCK P-004 1998-01-27 305.33 -3.61 GPS
DUCK P-004 1998-01-27 306.03 -3.63 GPS
DUCK P-004 1998-01-27 306.63 -3.64 GPS
DUCK P-004 1998-01-27 307.23 -3.65 GPS
DUCK P-004 1998-01-27 307.73 -3.66 GPS
DUCK P-004 1998-01-27 308.33 -3.68 GPS
DUCK P-004 1998-01-27 309.03 -3.69 GPS
DUCK P-004 1998-01-27 309.63 -3.70 GPS
DUCK P-004 1998-01-27 311.33 -3.74 GPS
DUCK P-004 1998-01-27 312.03 -3.75 GPS
DUCK P-004 1998-01-27 312.43 -3.76 GPS
DUCK P-004 1998-01-27 313.13 -3.78 GPS
DUCK P-004 1998-01-27 313.73 -3.79 GPS
DUCK P-004 1998-01-27 314.33 -3.80 GPS
DUCK P-004 1998-01-27 314.83 -3.82 GPS
DUCK P-004 1998-01-27 315.23 -3.83 GPS
DUCK P-004 1998-01-27 315.93 -3.83 GPS
DUCK P-004 1998-01-27 316.53 -3.85 GPS
DUCK P-004 1998-01-27 317.13 -3.86 GPS
DUCK P-004 1998-01-27 317.73 -3.88 GPS
DUCK P-004 1998-01-27 318.43 -3.89 GPS
DUCK P-004 1998-01-27 319.03 -3.91 GPS
DUCK P-004 1998-01-27 319.53 -3.91 GPS
DUCK P-004 1998-01-27 320.13 -3.92 GPS
DUCK P-004 1998-01-27 320.73 -3.94 GPS
DUCK P-004 1998-01-27 321.43 -3.95 GPS
DUCK P-004 1998-01-27 321.93 -3.95 GPS
DUCK P-004 1998-01-27 322.53 -3.97 GPS
DUCK P-004 1998-01-27 323.03 -3.98 GPS
DUCK P-004 1998-01-27 323.63 -3.99 GPS
DUCK P-004 1998-01-27 324.23 -4.00 GPS
DUCK P-004 1998-01-27 324.73 -4.01 GPS
DUCK P-004 1998-01-27 325.33 -4.02 GPS
DUCK P-004 1998-01-27 326.03 -4.04 GPS
DUCK P-004 1998-01-27 326.63 -4.04 GPS
DUCK P-004 1998-01-27 327.23 -4.06 GPS
DUCK P-004 1998-01-27 327.83 -4.07 GPS
DUCK P-004 1998-01-27 328.33 -4.09 GPS
DUCK P-004 1998-01-27 329.03 -4.09 GPS
DUCK P-004 1998-01-27 329.63 -4.10 GPS
DUCK P-004 1998-01-27 330.23 -4.11 GPS
DUCK P-004 1998-01-27 330.73 -4.12 GPS
DUCK P-004 1998-01-27 331.33 -4.13 GPS
