Date/Time (GMT)	Latitude	Longitude	Flag	Hs (Hm0)(m)	Hmax (m)	Tp (s)	Tz (Tm)(s)	Dirp (degrees)	Spread (deg)	SST (deg C)
  22-Jan-2018 01:30:00	50.73456	-0.49370	0	1.720	2.860	8.3	5.1	217	 10	8.3
  22-Jan-2018 02:00:00	50.73461	-0.49400	0	1.700	2.400	8.3	5.3	214	 12	8.2
  22-Jan-2018 02:30:00	50.73437	-0.49441	0	1.740	3.190	8.3	5.7	217	 11	8.0
  22-Jan-2018 03:00:00	50.73429	-0.49445	0	1.690	2.300	8.3	5.8	218	 12	7.6
  22-Jan-2018 03:30:00	50.73429	-0.49447	0	1.490	1.810	8.3	5.6	215	 13	7.5
  22-Jan-2018 04:00:00	50.73427	-0.49447	0	1.350	2.140	8.3	5.6	219	 15	7.5
  22-Jan-2018 04:30:00	50.73426	-0.49447	0	1.270	1.710	9.1	5.4	219	 16	7.5
  22-Jan-2018 05:00:00	50.73424	-0.49447	0	1.010	1.650	9.1	4.9	217	 16	7.5
  22-Jan-2018 05:30:00	50.73421	-0.49445	0	0.990	1.330	9.1	5.0	219	 16	7.5
  22-Jan-2018 06:00:00	50.73420	-0.49443	0	0.940	1.140	9.1	5.0	215	 15	7.5
  22-Jan-2018 06:30:00	50.73420	-0.49441	5	0.840	0.980	10.0	4.9	215	 12	7.5
  22-Jan-2018 07:00:00	50.73419	-0.49438	5	0.720	1.020	10.5	4.6	211	 15	7.5
  22-Jan-2018 07:30:00	50.73421	-0.49434	5	0.690	0.990	10.0	4.7	210	 14	7.5
  22-Jan-2018 08:00:00	50.73421	-0.49419	0	0.670	0.740	5.9	4.5	212	 17	7.5
  22-Jan-2018 08:30:00	50.73433	-0.49368	0	0.570	0.750	5.3	4.3	214	 23	7.5
  22-Jan-2018 09:00:00	50.73437	-0.49359	0	0.550	0.830	4.8	4.3	215	 23	7.4
  22-Jan-2018 09:30:00	50.73444	-0.49355	2	0.540	0.780	10.5	4.2	210	 22	7.3
  22-Jan-2018 10:00:00	50.73444	-0.49344	0	0.480	0.740	4.8	3.9	204	 34	7.3
  22-Jan-2018 10:30:00	50.73449	-0.49348	0	0.470	0.750	4.5	4.0	205	 25	7.4
  22-Jan-2018 11:00:00	50.73449	-0.49346	5	0.460	0.740	8.3	4.1	210	 24	7.5
  22-Jan-2018 11:30:00	50.73451	-0.49348	5	0.470	1.120	10.0	4.3	215	 28	7.6
  22-Jan-2018 12:00:00	50.73451	-0.49348	0	0.520	1.050	8.3	4.2	214	 21	8.0
  22-Jan-2018 12:30:00	50.73452	-0.49351	5	0.670	1.290	8.3	3.6	215	 19	8.3
  22-Jan-2018 13:00:00	50.73452	-0.49355	5	0.800	1.490	8.3	4.0	219	 16	8.4
  22-Jan-2018 13:30:00	50.73451	-0.49359	0	1.010	2.010	8.3	4.6	218	 11	8.5
  22-Jan-2018 14:00:00	50.73448	-0.49366	0	1.100	1.860	7.7	5.0	214	 11	8.6
  22-Jan-2018 14:30:00	50.73447	-0.49411	0	1.210	1.630	7.7	5.7	214	 12	8.4
  22-Jan-2018 15:00:00	50.73429	-0.49441	0	1.230	1.780	8.3	5.9	219	 11	8.2
  22-Jan-2018 15:30:00	50.73427	-0.49445	0	1.180	1.780	8.3	5.8	218	 16	7.7
  22-Jan-2018 16:00:00	50.73427	-0.49449	0	1.000	1.680	7.7	5.5	215	 16	7.5
  22-Jan-2018 16:30:00	50.73426	-0.49447	0	0.960	1.320	9.1	5.6	222	 17	7.5
  22-Jan-2018 17:00:00	50.73425	-0.49447	0	0.900	1.170	10.0	5.5	214	 13	7.5
  22-Jan-2018 17:30:00	50.73425	-0.49449	0	0.730	1.030	9.1	4.6	218	 20	7.5
  22-Jan-2018 18:00:00	50.73423	-0.49447	5	0.780	1.030	9.1	4.4	219	 16	7.5
  22-Jan-2018 18:30:00	50.73420	-0.49441	0	0.690	1.020	7.7	3.9	222	 20	7.5
  22-Jan-2018 19:00:00	50.73420	-0.49438	5	0.710	0.940	10.0	3.9	214	 15	7.6
  22-Jan-2018 19:30:00	50.73420	-0.49436	5	0.670	0.870	11.1	3.8	203	 16	7.6
  22-Jan-2018 20:00:00	50.73419	-0.49432	5	0.640	0.890	10.0	3.7	219	 10	7.7
  22-Jan-2018 20:30:00	50.73421	-0.49419	5	0.570	0.850	11.1	3.5	211	 15	7.6
  22-Jan-2018 21:00:00	50.73436	-0.49368	5	0.570	0.880	11.1	3.5	210	 21	7.5
  22-Jan-2018 21:30:00	50.73441	-0.49359	5	0.560	0.720	10.5	3.4	218	 19	7.5
  22-Jan-2018 22:00:00	50.73444	-0.49353	5	0.530	0.890	10.0	3.6	212	 20	7.4
  22-Jan-2018 22:30:00	50.73449	-0.49348	5	0.520	0.890	9.1	3.5	214	 22	7.3
  22-Jan-2018 23:00:00	50.73449	-0.49348	5	0.600	0.890	11.1	3.3	210	 27	7.3
  22-Jan-2018 23:30:00	50.73450	-0.49353	5	0.640	1.080	11.1	3.5	214	 25	7.5
  23-Jan-2018 00:00:00	50.73450	-0.49351	5	0.660	1.160	9.1	4.0	215	 18	7.6
  23-Jan-2018 00:30:00	50.73451	-0.49353	5	0.780	1.360	9.1	4.3	214	 18	7.8
  23-Jan-2018 01:00:00	50.73452	-0.49359	5	0.880	1.360	10.0	4.5	215	 14	8.1
  23-Jan-2018 01:30:00	50.73454	-0.49361	0	0.930	1.690	9.1	4.7	221	 15	8.3
  23-Jan-2018 02:00:00	50.73458	-0.49372	5	1.030	1.650	9.1	4.5	217	 14	8.3
  23-Jan-2018 02:30:00	50.73462	-0.49396	0	1.130	1.670	10.0	5.2	219	 14	8.2
  23-Jan-2018 03:00:00	50.73437	-0.49441	0	1.100	1.850	10.5	5.3	221	 14	7.7
  23-Jan-2018 03:30:00	50.73431	-0.49447	0	1.090	1.440	7.7	5.3	221	 14	7.5
  23-Jan-2018 04:00:00	50.73431	-0.49447	0	1.040	1.690	10.5	5.3	214	 23	7.5
  23-Jan-2018 04:30:00	50.73428	-0.49447	0	0.950	1.350	9.1	5.1	219	 18	7.5
  23-Jan-2018 05:00:00	50.73427	-0.49449	5	0.930	1.190	13.3	4.7	235	 49	7.5
  23-Jan-2018 05:30:00	50.73425	-0.49449	5	0.840	1.050	10.5	4.4	225	 24	7.7
  23-Jan-2018 06:00:00	50.73423	-0.49445	5	0.790	1.110	11.8	4.1	215	 16	7.8
  23-Jan-2018 06:30:00	50.73423	-0.49445	0	0.790	1.270	3.7	3.9	201	 26	7.8
  23-Jan-2018 07:00:00	50.73423	-0.49443	0	0.880	1.580	4.2	3.8	207	 19	7.8
  23-Jan-2018 07:30:00	50.73425	-0.49443	0	0.970	1.850	4.5	3.8	196	 23	7.8
  23-Jan-2018 08:00:00	50.73429	-0.49441	0	1.150	2.320	4.8	3.8	198	 17	7.8
  23-Jan-2018 08:30:00	50.73444	-0.49428	0	1.210	2.330	5.0	3.9	203	 16	7.8
  23-Jan-2018 09:00:00	50.73452	-0.49374	0	1.260	2.070	5.3	3.9	210	 12	7.7
  23-Jan-2018 09:30:00	50.73452	-0.49359	0	1.480	2.680	5.3	4.0	205	 13	7.7
  23-Jan-2018 10:00:00	50.73449	-0.49353	0	1.390	2.190	5.3	3.8	207	 18	7.5
  23-Jan-2018 10:30:00	50.73449	-0.49351	0	1.320	2.260	5.3	3.8	204	 20	7.5
  23-Jan-2018 11:00:00	50.73449	-0.49348	0	1.430	2.290	5.0	4.0	208	 19	7.3
  23-Jan-2018 11:30:00	50.73448	-0.49346	0	1.460	2.340	5.3	4.0	207	 21	7.4
  23-Jan-2018 12:00:00	50.73449	-0.49348	0	1.510	2.180	5.0	4.0	208	 21	7.5
  23-Jan-2018 12:30:00	50.73454	-0.49351	0	1.560	2.660	5.6	4.1	212	 21	7.5
  23-Jan-2018 13:00:00	50.73456	-0.49355	0	1.540	2.950	5.6	4.1	207	 25	8.1
  23-Jan-2018 13:30:00	50.73455	-0.49357	0	1.710	2.290	5.3	4.3	203	 21	8.4
  23-Jan-2018 14:00:00	50.73456	-0.49361	0	1.600	3.370	5.3	4.3	212	 21	8.5
  23-Jan-2018 14:30:00	50.73460	-0.49372	0	1.740	2.370	5.9	4.5	211	 18	8.6
  23-Jan-2018 15:00:00	50.73464	-0.49381	0	1.630	3.090	5.9	4.5	215	 18	8.6
  23-Jan-2018 15:30:00	50.73451	-0.49432	0	1.670	2.920	6.3	4.8	211	 20	8.3
  23-Jan-2018 16:00:00	50.73439	-0.49443	0	1.870	2.750	6.3	5.1	212	 15	7.9
  23-Jan-2018 16:30:00	50.73435	-0.49447	0	1.760	2.380	6.3	5.0	217	 15	7.7
  23-Jan-2018 17:00:00	50.73431	-0.49449	0	1.680	3.100	6.7	4.9	219	 19	7.5
  23-Jan-2018 17:30:00	50.73429	-0.49449	0	1.810	2.680	6.7	4.9	221	 18	7.5
  23-Jan-2018 18:00:00	50.73426	-0.49445	0	1.580	2.450	5.9	4.7	212	 20	7.5
  23-Jan-2018 18:30:00	50.73425	-0.49443	0	1.570	2.640	5.6	4.5	211	 24	7.5
  23-Jan-2018 19:00:00	50.73425	-0.49441	0	1.530	2.360	5.6	4.6	210	 22	7.5
  23-Jan-2018 19:30:00	50.73425	-0.49438	0	1.560	2.890	6.3	4.6	214	 17	7.5
  23-Jan-2018 20:00:00	50.73427	-0.49432	0	1.470	2.400	6.3	4.3	214	 21	7.5
  23-Jan-2018 20:30:00	50.73436	-0.49415	0	1.560	2.610	5.9	4.3	211	 21	7.5
  23-Jan-2018 21:00:00	50.73447	-0.49368	0	1.430	2.170	5.3	4.2	212	 21	7.5
  23-Jan-2018 21:30:00	50.73442	-0.49359	0	1.350	2.000	5.3	3.9	219	 20	7.4
  23-Jan-2018 22:00:00	50.73446	-0.49351	0	1.240	1.930	5.3	3.9	212	 20	7.3
  23-Jan-2018 22:30:00	50.73447	-0.49348	0	1.170	1.770	5.6	3.7	219	 22	7.3
  23-Jan-2018 23:00:00	50.73448	-0.49348	0	1.200	1.410	4.2	3.6	211	 23	7.5
  23-Jan-2018 23:30:00	50.73450	-0.49348	0	1.070	1.510	4.8	3.6	207	 25	7.6
  24-Jan-2018 00:00:00	50.73452	-0.49351	0	0.980	1.490	5.3	3.6	210	 29	7.7
  24-Jan-2018 00:30:00	50.73449	-0.49348	2	1.090	1.580	11.8	3.8	215	 25	7.8
  24-Jan-2018 01:00:00	50.73453	-0.49357	0	1.070	1.710	5.0	3.7	211	 29	7.9
  24-Jan-2018 01:30:00	50.73454	-0.49357	0	1.180	2.080	4.3	3.9	212	 29	8.2
  24-Jan-2018 02:00:00	50.73457	-0.49366	0	1.350	2.130	4.8	4.0	210	 21	8.5
  24-Jan-2018 02:30:00	50.73458	-0.49370	0	1.440	2.460	5.0	4.3	215	 21	8.6
  24-Jan-2018 03:00:00	50.73464	-0.49378	0	1.500	2.600	7.1	4.4	214	 12	8.6
  24-Jan-2018 03:30:00	50.73460	-0.49417	0	1.490	2.430	7.7	4.7	217	 13	8.3
  24-Jan-2018 04:00:00	50.73439	-0.49445	0	1.620	2.330	7.7	5.0	217	 11	8.2
  24-Jan-2018 04:30:00	50.73434	-0.49445	0	1.570	2.270	7.1	4.9	221	 14	8.2
  24-Jan-2018 05:00:00	50.73431	-0.49449	0	1.500	2.790	8.3	4.9	219	 17	8.0
  24-Jan-2018 05:30:00	50.73429	-0.49449	0	1.620	2.580	6.7	4.8	221	 18	7.6
  24-Jan-2018 06:00:00	50.73429	-0.49447	0	1.690	2.450	5.6	4.7	214	 17	7.5
  24-Jan-2018 06:30:00	50.73427	-0.49445	0	1.760	2.630	5.6	4.7	212	 17	7.5
  24-Jan-2018 07:00:00	50.73431	-0.49443	0	1.720	2.800	5.3	4.6	204	 22	7.5
  24-Jan-2018 07:30:00	50.73429	-0.49443	0	1.730	2.520	5.3	4.6	204	 23	7.5
  24-Jan-2018 08:00:00	50.73432	-0.49443	0	1.800	3.100	6.3	4.6	214	 15	7.5
  24-Jan-2018 08:30:00	50.73444	-0.49436	0	1.680	2.620	5.9	4.4	210	 22	7.5
  24-Jan-2018 09:00:00	50.73455	-0.49411	0	1.890	2.620	6.3	4.7	208	 14	7.5
  24-Jan-2018 09:30:00	50.73452	-0.49370	0	1.910	3.250	6.3	4.5	204	 23	7.5
  24-Jan-2018 10:00:00	50.73448	-0.49355	0	1.940	3.030	6.3	4.4	208	 22	7.5
  24-Jan-2018 10:30:00	50.73449	-0.49353	0	2.150	3.400	6.7	4.7	207	 21	7.6
  24-Jan-2018 11:00:00	50.73448	-0.49348	0	2.150	3.350	6.7	4.7	203	 21	7.8
  24-Jan-2018 11:30:00	50.73447	-0.49346	0	2.130	3.350	6.3	4.7	205	 18	7.8
  24-Jan-2018 12:00:00	50.73448	-0.49342	0	2.260	4.110	6.7	4.8	205	 21	8.0
  24-Jan-2018 12:30:00	50.73448	-0.49344	0	2.090	3.600	6.7	4.7	204	 25	8.2
  24-Jan-2018 13:00:00	50.73451	-0.49348	0	2.210	3.650	6.7	4.8	204	 20	8.3
  24-Jan-2018 13:30:00	50.73450	-0.49351	0	2.390	3.800	6.7	4.9	207	 19	8.5
  24-Jan-2018 14:00:00	50.73454	-0.49357	0	2.490	3.910	7.1	5.1	217	 18	8.6
  24-Jan-2018 14:30:00	50.73458	-0.49359	0	2.510	4.350	7.1	5.3	218	 18	8.4
  24-Jan-2018 15:00:00	50.73448	-0.49353	0	2.740	4.660	8.3	5.8	212	 12	8.4
  24-Jan-2018 15:30:00	50.73450	-0.49359	0	2.630	3.850	8.3	5.9	217	 11	8.4
  24-Jan-2018 16:00:00	50.73446	-0.49372	0	2.520	3.580	7.7	5.9	212	 16	8.4
  24-Jan-2018 16:30:00	50.73440	-0.49421	0	2.300	4.140	8.3	5.8	214	 18	8.5
  24-Jan-2018 17:00:00	50.73423	-0.49432	0	2.270	3.550	10.5	6.0	215	 14	8.5
  24-Jan-2018 17:30:00	50.73424	-0.49443	0	2.300	2.640	7.7	6.1	211	 14	8.4
  24-Jan-2018 18:00:00	50.73425	-0.49447	0	1.950	2.880	10.5	5.8	215	 12	8.3
  24-Jan-2018 18:30:00	50.73425	-0.49445	0	1.830	2.700	10.5	5.7	212	 13	8.2
  24-Jan-2018 19:00:00	50.73426	-0.49445	0	1.810	2.700	7.1	5.5	196	 16	8.0
  24-Jan-2018 19:30:00	50.73426	-0.49445	0	1.680	2.480	7.7	5.3	204	 17	7.9
  24-Jan-2018 20:00:00	50.73427	-0.49445	0	1.640	2.100	7.7	5.3	203	 13	7.8
  24-Jan-2018 20:30:00	50.73428	-0.49445	0	1.440	1.980	7.1	4.8	203	 17	7.8
  24-Jan-2018 21:00:00	50.73432	-0.49443	0	1.410	2.270	7.1	4.5	205	 17	7.8
  24-Jan-2018 21:30:00	50.73438	-0.49428	0	1.500	2.620	6.7	4.4	210	 20	7.8
  24-Jan-2018 22:00:00	50.73452	-0.49376	0	1.590	2.210	6.7	4.5	207	 17	7.8
  24-Jan-2018 22:30:00	50.73451	-0.49361	0	1.550	2.000	6.3	4.3	207	 16	7.8
  24-Jan-2018 23:00:00	50.73450	-0.49353	0	1.590	2.260	6.3	4.3	204	 16	7.9
  24-Jan-2018 23:30:00	50.73449	-0.49351	0	1.490	2.060	5.9	4.2	207	 20	8.1
  25-Jan-2018 00:00:00	50.73449	-0.49348	5	1.440	1.900	14.3	4.0	214	 33	8.3
  25-Jan-2018 00:30:00	50.73446	-0.49348	5	1.420	2.300	13.3	4.3	212	 23	8.5
  25-Jan-2018 01:00:00	50.73449	-0.49351	5	1.410	1.810	11.1	4.4	212	 18	8.6
  25-Jan-2018 01:30:00	50.73451	-0.49355	5	1.320	2.140	13.3	4.5	205	 26	8.6
  25-Jan-2018 02:00:00	50.73454	-0.49357	5	1.500	1.900	14.3	4.8	215	 26	8.5
  25-Jan-2018 02:30:00	50.73455	-0.49357	5	1.460	2.130	10.0	4.8	219	 16	8.4
  25-Jan-2018 03:00:00	50.73456	-0.49361	5	1.460	2.450	11.8	5.0	218	 14	8.4
  25-Jan-2018 03:30:00	50.73457	-0.49368	0	1.590	2.680	8.3	5.5	210	 11	8.4
  25-Jan-2018 04:00:00	50.73461	-0.49385	5	1.710	2.470	11.8	5.3	212	 12	8.4
  25-Jan-2018 04:30:00	50.73453	-0.49426	0	1.730	2.250	7.7	5.3	218	 11	8.5
  25-Jan-2018 05:00:00	50.73434	-0.49443	0	1.700	2.520	8.3	5.5	218	 12	8.5
  25-Jan-2018 05:30:00	50.73431	-0.49447	0	1.730	2.280	7.7	5.6	219	 13	8.4
  25-Jan-2018 06:00:00	50.73429	-0.49449	5	1.490	2.030	10.5	5.1	225	 11	8.3
  25-Jan-2018 06:30:00	50.73427	-0.49445	0	1.420	2.030	8.3	5.1	221	 18	8.2
  25-Jan-2018 07:00:00	50.73426	-0.49445	5	1.420	2.120	16.7	5.0	214	 26	8.1
  25-Jan-2018 07:30:00	50.73427	-0.49445	5	1.370	2.040	16.7	4.8	215	 29	8.0
  25-Jan-2018 08:00:00	50.73429	-0.49445	0	1.250	1.640	6.7	4.7	218	 19	7.9
  25-Jan-2018 08:30:00	50.73428	-0.49443	0	1.240	1.720	6.3	4.7	221	 16	7.8
  25-Jan-2018 09:00:00	50.73428	-0.49443	0	1.150	1.690	5.6	4.5	215	 24	7.8
  25-Jan-2018 09:30:00	50.73431	-0.49441	0	1.120	1.730	5.6	4.3	218	 21	7.8
  25-Jan-2018 10:00:00	50.73438	-0.49434	0	1.170	1.670	4.8	4.3	211	 23	7.8
  25-Jan-2018 10:30:00	50.73458	-0.49398	0	1.210	2.060	5.3	4.1	207	 20	7.8
  25-Jan-2018 11:00:00	50.73454	-0.49372	0	1.230	1.650	5.6	4.2	210	 21	7.8
  25-Jan-2018 11:30:00	50.73452	-0.49357	5	1.200	1.590	14.3	4.1	221	 25	8.0
  25-Jan-2018 12:00:00	50.73449	-0.49353	5	1.210	1.950	14.3	4.0	211	 22	8.1
  25-Jan-2018 12:30:00	50.73449	-0.49351	5	1.240	1.760	12.5	3.9	217	 34	8.3
  25-Jan-2018 13:00:00	50.73449	-0.49348	5	1.290	2.030	13.3	4.2	212	 21	8.4
  25-Jan-2018 13:30:00	50.73452	-0.49353	5	1.300	1.890	13.3	4.4	214	 25	8.4
  25-Jan-2018 14:00:00	50.73452	-0.49357	5	1.320	1.870	14.3	4.4	212	 31	8.5
  25-Jan-2018 14:30:00	50.73452	-0.49355	5	1.290	1.970	13.3	4.3	217	 26	8.4
  25-Jan-2018 15:00:00	50.73453	-0.49357	5	1.310	2.090	14.3	4.5	217	 25	8.4
  25-Jan-2018 15:30:00	50.73456	-0.49359	5	1.380	2.490	11.1	4.7	214	 17	8.4
  25-Jan-2018 16:00:00	50.73460	-0.49370	5	1.480	2.610	15.4	4.8	212	 21	8.4
  25-Jan-2018 16:30:00	50.73461	-0.49381	5	1.620	2.290	15.4	4.9	210	 15	8.4
  25-Jan-2018 17:00:00	50.73454	-0.49426	5	1.520	2.490	15.4	5.1	226	 18	8.4
  25-Jan-2018 17:30:00	50.73441	-0.49441	0	1.590	2.390	9.1	5.3	218	 11	8.4
  25-Jan-2018 18:00:00	50.73434	-0.49445	5	1.630	2.610	16.7	5.3	219	 26	8.5
  25-Jan-2018 18:30:00	50.73432	-0.49445	5	1.570	2.030	11.1	5.1	219	 14	8.4
  25-Jan-2018 19:00:00	50.73428	-0.49445	0	1.400	2.030	7.1	5.1	221	 14	8.3
  25-Jan-2018 19:30:00	50.73428	-0.49445	2	1.330	2.080	18.2	5.1	218	 29	8.3
  25-Jan-2018 20:00:00	50.73426	-0.49445	0	1.300	1.940	6.3	4.9	221	 18	8.2
  25-Jan-2018 20:30:00	50.73427	-0.49443	2	1.290	2.030	18.2	4.8	214	 22	8.1
  25-Jan-2018 21:00:00	50.73428	-0.49443	0	1.240	1.700	5.9	4.4	224	 16	8.0
  25-Jan-2018 21:30:00	50.73426	-0.49436	0	1.250	1.660	5.9	4.7	222	 14	8.0
  25-Jan-2018 22:00:00	50.73427	-0.49436	0	1.140	1.530	5.6	4.4	212	 20	7.9
  25-Jan-2018 22:30:00	50.73449	-0.49419	0	1.100	1.520	5.6	4.1	218	 20	7.9
  25-Jan-2018 23:00:00	50.73456	-0.49385	0	1.060	1.680	5.0	4.0	219	 22	7.9
  25-Jan-2018 23:30:00	50.73452	-0.49368	5	1.120	1.510	15.4	4.1	214	 20	8.0
  26-Jan-2018 00:00:00	50.73449	-0.49355	5	1.090	1.550	14.3	4.2	211	 21	8.0
  26-Jan-2018 00:30:00	50.73447	-0.49353	5	1.080	1.790	14.3	4.3	214	 29	8.2
  26-Jan-2018 01:00:00	50.73448	-0.49353	5	1.090	1.560	14.3	4.3	208	 28	8.3
  26-Jan-2018 01:30:00	50.73448	-0.49351	5	1.100	1.740	14.3	4.4	217	 30	8.4
  26-Jan-2018 02:00:00	50.73451	-0.49355	5	1.050	1.770	11.8	4.6	214	 19	8.4
  26-Jan-2018 02:30:00	50.73449	-0.49353	5	1.200	1.670	14.3	5.2	212	 24	8.4
  26-Jan-2018 03:00:00	50.73451	-0.49353	5	1.130	1.470	13.3	4.9	214	 21	8.4
  26-Jan-2018 03:30:00	50.73451	-0.49357	5	1.110	1.790	14.3	5.0	218	 20	8.3
  26-Jan-2018 04:00:00	50.73452	-0.49357	5	1.130	1.660	14.3	5.1	215	 15	8.3
  26-Jan-2018 04:30:00	50.73454	-0.49366	5	1.200	2.080	15.4	5.5	218	 18	8.3
  26-Jan-2018 05:00:00	50.73455	-0.49402	5	1.260	1.850	15.4	5.8	215	 12	8.3
  26-Jan-2018 05:30:00	50.73435	-0.49432	5	1.350	1.850	15.4	6.0	212	 17	8.3
  26-Jan-2018 06:00:00	50.73427	-0.49443	5	1.270	1.940	15.4	5.8	221	 29	8.3
  26-Jan-2018 06:30:00	50.73426	-0.49445	0	1.260	1.690	8.3	6.3	218	 15	8.3
  26-Jan-2018 07:00:00	50.73426	-0.49445	0	1.090	1.550	7.7	6.1	218	 14	8.2
  26-Jan-2018 07:30:00	50.73426	-0.49447	5	1.060	1.390	16.7	5.9	222	 33	8.1
  26-Jan-2018 08:00:00	50.73427	-0.49445	5	1.020	1.270	16.7	6.1	219	 39	7.5
  26-Jan-2018 08:30:00	50.73424	-0.49443	5	0.940	1.100	16.7	5.7	217	 34	7.5
  26-Jan-2018 09:00:00	50.73426	-0.49445	5	0.820	0.980	16.7	5.1	218	 33	7.6
  26-Jan-2018 09:30:00	50.73424	-0.49443	5	0.740	1.020	14.3	5.1	212	 23	7.7
  26-Jan-2018 10:00:00	50.73423	-0.49443	5	0.710	1.280	16.7	5.1	207	 22	7.7
  26-Jan-2018 10:30:00	50.73424	-0.49441	5	0.620	0.860	15.4	5.0	205	 18	7.7
  26-Jan-2018 11:00:00	50.73425	-0.49438	5	0.620	0.960	15.4	4.9	208	 20	7.7
  26-Jan-2018 11:30:00	50.73417	-0.49423	5	0.610	1.020	15.4	4.0	214	 28	7.7
  26-Jan-2018 12:00:00	50.73416	-0.49393	5	0.660	1.030	14.3	4.1	218	 18	7.7
  26-Jan-2018 12:30:00	50.73426	-0.49366	5	0.670	1.000	14.3	4.1	205	 24	7.8
  26-Jan-2018 13:00:00	50.73436	-0.49357	5	0.690	1.230	14.3	3.8	211	 21	7.8
  26-Jan-2018 13:30:00	50.73441	-0.49353	5	0.740	1.000	13.3	4.4	212	 25	7.8
  26-Jan-2018 14:00:00	50.73444	-0.49351	5	0.700	1.120	14.3	4.5	214	 29	8.0
  26-Jan-2018 14:30:00	50.73448	-0.49351	5	0.690	1.060	12.5	4.9	222	 24	8.2
  26-Jan-2018 15:00:00	50.73448	-0.49351	5	0.660	0.940	12.5	4.8	215	 22	8.3
  26-Jan-2018 15:30:00	50.73449	-0.49353	5	0.640	0.990	13.3	4.7	212	 28	8.3
  26-Jan-2018 16:00:00	50.73451	-0.49355	5	0.680	1.230	12.5	4.8	219	 18	8.3
  26-Jan-2018 16:30:00	50.73452	-0.49359	5	0.730	1.090	12.5	5.4	214	 21	8.3
  26-Jan-2018 17:00:00	50.73451	-0.49361	5	0.800	1.380	14.3	6.3	218	 20	8.3
  26-Jan-2018 17:30:00	50.73448	-0.49376	0	0.840	1.130	11.8	6.8	215	 13	8.3
  26-Jan-2018 18:00:00	50.73437	-0.49426	5	0.800	1.100	14.3	7.0	218	 16	8.3
  26-Jan-2018 18:30:00	50.73429	-0.49432	0	0.860	1.330	11.1	7.0	224	 13	8.3
  26-Jan-2018 19:00:00	50.73428	-0.49445	0	0.880	1.220	11.8	7.3	218	 16	8.1
  26-Jan-2018 19:30:00	50.73428	-0.49445	0	0.810	1.200	11.8	7.3	224	 21	7.5
  26-Jan-2018 20:00:00	50.73425	-0.49449	0	0.760	1.090	11.1	7.0	225	 23	7.5
  26-Jan-2018 20:30:00	50.73426	-0.49447	5	0.720	0.920	14.3	7.1	218	 20	7.7
  26-Jan-2018 21:00:00	50.73424	-0.49447	0	0.650	0.980	10.0	6.9	218	 17	7.8
  26-Jan-2018 21:30:00	50.73425	-0.49445	0	0.560	0.810	11.1	6.8	214	 11	7.8
  26-Jan-2018 22:00:00	50.73425	-0.49445	0	0.560	0.740	11.1	6.8	214	 11	7.8
  26-Jan-2018 22:30:00	50.73425	-0.49447	0	0.520	0.740	11.1	6.8	211	 13	7.7
  26-Jan-2018 23:00:00	50.73426	-0.49445	5	0.480	0.620	14.3	6.5	212	 18	7.6
  26-Jan-2018 23:30:00	50.73428	-0.49443	0	0.460	0.580	11.8	6.7	207	 11	7.5
  27-Jan-2018 00:00:00	50.73428	-0.49436	0	0.420	0.760	12.5	6.3	212	 14	7.5
  27-Jan-2018 00:30:00	50.73426	-0.49423	5	0.410	0.580	13.3	6.5	207	 15	7.5
  27-Jan-2018 01:00:00	50.73441	-0.49381	0	0.420	0.550	10.5	6.6	215	 10	7.5
  27-Jan-2018 01:30:00	50.73446	-0.49372	5	0.390	0.730	13.3	6.0	215	 22	7.6
  27-Jan-2018 02:00:00	50.73447	-0.49366	0	0.420	0.720	11.1	6.0	217	 19	7.7
  27-Jan-2018 02:30:00	50.73447	-0.49359	5	0.400	0.710	11.8	5.7	211	 23	7.8
  27-Jan-2018 03:00:00	50.73448	-0.49353	0	0.440	0.670	11.8	6.2	212	 20	7.8
  27-Jan-2018 03:30:00	50.73447	-0.49351	0	0.490	0.740	11.8	6.3	215	 22	7.9
  27-Jan-2018 04:00:00	50.73451	-0.49353	0	0.490	0.870	11.8	6.6	217	 22	8.1
  27-Jan-2018 04:30:00	50.73452	-0.49357	0	0.500	0.760	11.8	6.3	222	 22	8.1
  27-Jan-2018 05:00:00	50.73453	-0.49359	0	0.530	0.930	11.8	6.0	219	 21	8.2
  27-Jan-2018 05:30:00	50.73456	-0.49368	5	0.580	0.890	11.8	5.3	219	 17	8.2
  27-Jan-2018 06:00:00	50.73458	-0.49376	5	0.610	1.060	11.8	4.5	221	 20	8.2
  27-Jan-2018 06:30:00	50.73458	-0.49411	5	0.670	1.040	10.5	4.6	219	 15	8.2
  27-Jan-2018 07:00:00	50.73435	-0.49436	5	0.730	1.190	10.0	4.9	217	 13	8.0
  27-Jan-2018 07:30:00	50.73432	-0.49443	5	0.720	0.920	10.0	4.7	225	 21	8.0
  27-Jan-2018 08:00:00	50.73431	-0.49445	5	0.710	0.960	9.1	4.4	219	 15	7.9
  27-Jan-2018 08:30:00	50.73429	-0.49447	5	0.680	1.120	10.0	4.1	215	 19	7.9
  27-Jan-2018 09:00:00	50.73428	-0.49445	5	0.740	0.970	11.1	4.0	218	 23	7.8
  27-Jan-2018 09:30:00	50.73426	-0.49445	0	0.750	1.310	3.6	3.6	197	 18	7.8
