Site ProfileID Date Chainage Elevation Flag
DUCK P-004 1998-02-01 697.39 -7.39 GPS
DUCK P-004 1998-02-01 698.08 -7.41 GPS
DUCK P-004 1998-02-01 698.71 -7.42 GPS
DUCK P-004 1998-02-01 699.34 -7.42 GPS
DUCK P-004 1998-02-01 699.96 -7.42 GPS
DUCK P-004 1998-02-01 700.59 -7.42 GPS
DUCK P-004 1998-02-01 701.22 -7.43 GPS
DUCK P-004 1998-02-01 701.70 -7.42 GPS
DUCK P-004 1998-02-01 702.33 -7.43 GPS
DUCK P-004 1998-02-01 702.96 -7.44 GPS
DUCK P-004 1998-02-01 703.59 -7.43 GPS
DUCK P-004 1998-02-01 704.21 -7.45 GPS
DUCK P-004 1998-02-01 704.70 -7.45 GPS
DUCK P-004 1998-02-01 705.32 -7.46 GPS
DUCK P-004 1998-02-01 705.95 -7.46 GPS
DUCK P-004 1998-02-01 706.58 -7.46 GPS
DUCK P-004 1998-02-01 707.21 -7.45 GPS
DUCK P-004 1998-02-01 707.84 -7.48 GPS
DUCK P-004 1998-02-01 708.95 -7.47 GPS
DUCK P-004 1998-02-01 709.58 -7.47 GPS
DUCK P-004 1998-02-01 710.20 -7.49 GPS
DUCK P-004 1998-02-01 710.83 -7.48 GPS
DUCK P-004 1998-02-01 711.32 -7.49 GPS
DUCK P-004 1998-02-01 711.94 -7.48 GPS
DUCK P-004 1998-02-01 712.57 -7.48 GPS
DUCK P-004 1998-02-01 713.20 -7.50 GPS
DUCK P-004 1998-02-01 713.68 -7.49 GPS
DUCK P-004 1998-02-01 714.31 -7.50 GPS
DUCK P-004 1998-02-01 714.94 -7.50 GPS
DUCK P-004 1998-02-01 715.56 -7.50 GPS
DUCK P-004 1998-02-01 716.19 -7.51 GPS
DUCK P-004 1998-02-01 716.82 -7.50 GPS
DUCK P-004 1998-02-01 717.30 -7.50 GPS
DUCK P-004 1998-02-01 717.93 -7.51 GPS
DUCK P-004 1998-02-01 718.62 -7.52 GPS
DUCK P-004 1998-02-01 719.19 -7.53 GPS
DUCK P-004 1998-02-01 719.67 -7.52 GPS
DUCK P-004 1998-02-01 720.16 -7.51 GPS
DUCK P-004 1998-02-01 722.18 -7.54 GPS
DUCK P-004 1998-02-01 722.81 -7.55 GPS
DUCK P-004 1998-02-01 723.49 -7.55 GPS
DUCK P-004 1998-02-01 723.92 -7.53 GPS
DUCK P-004 1998-02-01 724.55 -7.55 GPS
DUCK P-004 1998-02-01 725.03 -7.55 GPS
DUCK P-004 1998-02-01 725.66 -7.56 GPS
DUCK P-004 1998-02-01 726.29 -7.56 GPS
DUCK P-004 1998-02-01 726.92 -7.56 GPS
DUCK P-004 1998-02-01 727.40 -7.57 GPS
DUCK P-004 1998-02-01 728.03 -7.58 GPS
DUCK P-004 1998-02-01 728.66 -7.58 GPS
DUCK P-004 1998-02-01 729.20 -7.58 GPS
DUCK P-004 1998-02-01 729.97 -7.58 GPS
DUCK P-004 1998-02-01 730.60 -7.59 GPS
DUCK P-004 1998-02-01 731.22 -7.58 GPS
DUCK P-004 1998-02-01 731.71 -7.59 GPS
DUCK P-004 1998-02-01 732.34 -7.59 GPS
DUCK P-004 1998-02-01 732.82 -7.60 GPS
DUCK P-004 1998-02-01 733.39 -7.60 GPS
DUCK P-004 1998-02-01 733.93 -7.61 GPS
DUCK P-004 1998-02-01 735.13 -7.61 GPS
DUCK P-004 1998-02-01 737.70 -7.62 GPS
DUCK P-004 1998-02-01 738.95 -7.64 GPS
DUCK P-004 1998-02-01 743.06 -7.65 GPS
DUCK P-004 1998-02-01 744.94 -7.67 GPS
DUCK P-004 1998-02-01 747.94 -7.67 GPS
DUCK P-004 1998-02-01 748.42 -7.67 GPS
DUCK P-004 1998-02-01 749.68 -7.69 GPS
DUCK P-004 1998-02-01 751.56 -7.70 GPS
DUCK P-004 1998-02-01 754.01 -7.71 GPS
DUCK P-004 1998-02-01 758.69 -7.74 GPS
DUCK P-004 1998-02-01 761.83 -7.75 GPS
DUCK P-004 1998-02-01 762.31 -7.75 GPS
DUCK P-004 1998-02-01 764.19 -7.76 GPS
DUCK P-004 1998-02-01 767.19 -7.78 GPS
DUCK P-004 1998-02-01 768.93 -7.79 GPS
DUCK P-004 1998-02-01 770.87 -7.81 GPS
DUCK P-004 1998-02-01 773.24 -7.82 GPS
DUCK P-004 1998-02-01 774.98 -7.82 GPS
DUCK P-004 1998-02-01 776.86 -7.83 GPS
DUCK P-004 1998-02-01 778.60 -7.84 GPS
DUCK P-004 1998-02-01 780.54 -7.85 GPS
DUCK P-004 1998-02-01 781.79 -7.85 GPS
DUCK P-004 1998-02-01 787.15 -7.88 GPS
DUCK P-004 1998-02-01 790.72 -7.90 GPS
DUCK P-004 1998-02-01 791.97 -7.90 GPS
DUCK P-004 1998-02-01 794.34 -7.92 GPS
DUCK P-004 1998-02-01 797.34 -7.93 GPS
DUCK P-004 1998-02-01 801.02 -7.95 GPS
DUCK P-004 1998-02-01 804.01 -7.97 GPS
DUCK P-004 1998-02-01 806.38 -7.98 GPS
DUCK P-004 1998-02-01 807.49 -7.99 GPS
DUCK P-004 1998-02-01 809.37 -8.01 GPS
DUCK P-004 1998-02-01 811.74 -8.02 GPS
DUCK P-004 1998-02-01 814.74 -8.04 GPS
DUCK P-004 1998-02-01 817.10 -8.05 GPS
DUCK P-004 1998-02-01 817.73 -8.06 GPS
DUCK P-004 1998-02-01 820.16 -8.07 GPS
DUCK P-004 1998-02-01 822.52 -8.08 GPS
DUCK P-004 1998-02-01 823.84 -8.09 GPS
DUCK P-004 1998-02-01 825.58 -8.09 GPS
DUCK P-004 1998-02-01 827.32 -8.10 GPS
DUCK P-004 1998-02-01 830.31 -8.11 GPS
DUCK P-004 1998-02-01 831.62 -8.13 GPS
DUCK P-004 1998-02-01 832.82 -8.13 GPS
DUCK P-004 1998-02-01 837.70 -8.15 GPS
DUCK P-004 1998-02-01 838.95 -8.17 GPS
DUCK P-004 1998-02-01 843.06 -8.19 GPS
DUCK P-004 1998-02-01 846.20 -8.21 GPS
DUCK P-004 1998-02-01 848.48 -8.22 GPS
DUCK P-004 1998-02-01 850.31 -8.23 GPS
DUCK P-004 1998-02-01 852.05 -8.24 GPS
DUCK P-004 1998-02-01 854.98 -8.27 GPS
DUCK P-004 1998-02-01 859.23 -8.29 GPS
DUCK P-004 1998-02-01 861.60 -8.30 GPS
DUCK P-004 1998-02-01 862.85 -8.31 GPS
DUCK P-004 1998-02-01 865.22 -8.33 GPS
DUCK P-004 1998-02-01 868.27 -8.35 GPS
DUCK P-004 1998-02-01 870.64 -8.36 GPS
DUCK P-004 1998-02-01 872.38 -8.37 GPS
DUCK P-004 1998-02-01 872.87 -8.39 GPS
DUCK P0091 1998-02-01 25.77 6.29 GPS
DUCK P0091 1998-02-01 26.09 6.33 GPS
DUCK P0091 1998-02-01 26.45 6.49 GPS
DUCK P0091 1998-02-01 26.77 6.57 GPS
DUCK P0091 1998-02-01 27.14 6.69 GPS
DUCK P0091 1998-02-01 27.49 6.72 GPS
DUCK P0091 1998-02-01 27.91 6.83 GPS
DUCK P0091 1998-02-01 28.40 6.93 GPS
DUCK P0091 1998-02-01 28.85 6.97 GPS
DUCK P0091 1998-02-01 29.13 6.99 GPS
DUCK P0091 1998-02-01 29.47 7.00 GPS
DUCK P0091 1998-02-01 29.78 7.06 GPS
DUCK P0091 1998-02-01 30.45 7.12 GPS
DUCK P0091 1998-02-01 31.09 7.13 GPS
DUCK P0091 1998-02-01 31.61 7.13 GPS
DUCK P0091 1998-02-01 31.94 7.11 GPS
DUCK P0091 1998-02-01 32.34 7.08 GPS
DUCK P0091 1998-02-01 32.67 7.04 GPS
DUCK P0091 1998-02-01 33.01 6.99 GPS
DUCK P0091 1998-02-01 33.35 6.96 GPS
DUCK P0091 1998-02-01 33.86 6.93 GPS
DUCK P0091 1998-02-01 34.54 6.97 GPS
DUCK P0091 1998-02-01 35.13 6.96 GPS
DUCK P0091 1998-02-01 35.44 6.96 GPS
DUCK P0091 1998-02-01 35.77 6.92 GPS
DUCK P0091 1998-02-01 36.19 6.84 GPS
DUCK P0091 1998-02-01 36.49 6.78 GPS
DUCK P0091 1998-02-01 37.38 6.60 GPS
DUCK P0091 1998-02-01 37.75 6.50 GPS
DUCK P0091 1998-02-01 38.18 6.38 GPS
DUCK P0091 1998-02-01 39.03 6.08 GPS
DUCK P0091 1998-02-01 40.29 5.62 GPS
DUCK P0091 1998-02-01 40.81 5.50 GPS
DUCK P0091 1998-02-01 41.55 5.34 GPS
DUCK P0091 1998-02-01 42.14 5.26 GPS
DUCK P0091 1998-02-01 43.18 5.27 GPS
DUCK P0091 1998-02-01 43.52 5.22 GPS
DUCK P0091 1998-02-01 44.41 4.73 GPS
DUCK P0091 1998-02-01 45.06 4.55 GPS
DUCK P0091 1998-02-01 45.46 4.29 GPS
DUCK P0091 1998-02-01 46.09 4.01 GPS
DUCK P0091 1998-02-01 46.66 3.86 GPS
DUCK P0091 1998-02-01 47.43 3.73 GPS
DUCK P0091 1998-02-01 48.40 3.64 GPS
DUCK P0091 1998-02-01 51.48 3.52 GPS
DUCK P0091 1998-02-01 56.16 2.85 GPS
DUCK P0091 1998-02-01 56.48 2.82 GPS
DUCK P0091 1998-02-01 56.86 2.80 GPS
DUCK P0091 1998-02-01 57.20 2.77 GPS
DUCK P0091 1998-02-01 57.50 2.77 GPS
DUCK P0091 1998-02-01 57.82 2.75 GPS
DUCK P0091 1998-02-01 58.17 2.71 GPS
DUCK P0091 1998-02-01 58.46 2.70 GPS
DUCK P0091 1998-02-01 58.88 2.67 GPS
DUCK P0091 1998-02-01 59.20 2.64 GPS
DUCK P0091 1998-02-01 59.56 2.59 GPS
DUCK P0091 1998-02-01 59.88 2.58 GPS
DUCK P0091 1998-02-01 60.21 2.55 GPS
DUCK P0091 1998-02-01 60.54 2.52 GPS
DUCK P0091 1998-02-01 60.86 2.50 GPS
DUCK P0091 1998-02-01 61.20 2.47 GPS
DUCK P0091 1998-02-01 61.67 2.44 GPS
DUCK P0091 1998-02-01 63.27 2.24 GPS
DUCK P0091 1998-02-01 63.70 2.19 GPS
DUCK P0091 1998-02-01 64.08 2.13 GPS
DUCK P0091 1998-02-01 64.51 2.08 GPS
DUCK P0091 1998-02-01 65.04 2.02 GPS
DUCK P0091 1998-02-01 65.45 1.97 GPS
DUCK P0091 1998-02-01 66.26 1.89 GPS
DUCK P0091 1998-02-01 66.75 1.84 GPS
DUCK P0091 1998-02-01 67.20 1.78 GPS
DUCK P0091 1998-02-01 67.55 1.74 GPS
DUCK P0091 1998-02-01 68.00 1.69 GPS
DUCK P0091 1998-02-01 68.34 1.66 GPS
DUCK P0091 1998-02-01 69.11 1.58 GPS
DUCK P0091 1998-02-01 69.59 1.53 GPS
DUCK P0091 1998-02-01 70.01 1.49 GPS
DUCK P0091 1998-02-01 70.36 1.45 GPS
DUCK P0091 1998-02-01 70.81 1.40 GPS
DUCK P0091 1998-02-01 71.29 1.35 GPS
DUCK P0091 1998-02-01 71.69 1.31 GPS
DUCK P0091 1998-02-01 72.12 1.28 GPS
DUCK P0091 1998-02-01 72.59 1.24 GPS
DUCK P0091 1998-02-01 73.02 1.19 GPS
DUCK P0091 1998-02-01 73.46 1.16 GPS
DUCK P0091 1998-02-01 73.93 1.10 GPS
DUCK P0091 1998-02-01 74.30 1.07 GPS
DUCK P0091 1998-02-01 74.72 1.04 GPS
DUCK P0091 1998-02-01 75.18 1.00 GPS
DUCK P0091 1998-02-01 75.90 0.93 GPS
DUCK P0091 1998-02-01 76.37 0.89 GPS
DUCK P0091 1998-02-01 77.13 0.81 GPS
DUCK P0091 1998-02-01 77.59 0.77 GPS
DUCK P0091 1998-02-01 78.23 0.70 GPS
DUCK P0091 1998-02-01 78.69 0.67 GPS
DUCK P0091 1998-02-01 79.06 0.61 GPS
DUCK P0091 1998-02-01 79.58 0.57 GPS
DUCK P0091 1998-02-01 79.95 0.52 GPS
DUCK P0091 1998-02-01 80.70 0.42 GPS
DUCK P0091 1998-02-01 81.13 0.36 GPS
DUCK P0091 1998-02-01 81.44 0.33 GPS
DUCK P0091 1998-02-01 81.75 0.31 GPS
DUCK P0091 1998-02-01 82.08 0.25 GPS
DUCK P0091 1998-02-01 82.45 0.17 GPS
DUCK P0091 1998-02-01 82.95 0.13 GPS
DUCK P0091 1998-02-01 83.11 0.11 GPS
DUCK P0091 1998-02-01 83.44 0.05 GPS
DUCK P0091 1998-02-01 83.83 0.01 GPS
DUCK P0091 1998-02-01 84.04 0.01 GPS
DUCK P0091 1998-02-01 84.27 -0.01 GPS
DUCK P0091 1998-02-01 85.14 -0.13 GPS
DUCK P0091 1998-02-01 85.55 -0.18 GPS
DUCK P0091 1998-02-01 85.88 -0.23 GPS
DUCK P0091 1998-02-01 86.57 -0.38 GPS
DUCK P0091 1998-02-01 86.89 -0.42 GPS
DUCK P0091 1998-02-01 87.45 -0.48 GPS
DUCK P0091 1998-02-01 87.90 -0.49 GPS
DUCK P0091 1998-02-01 88.39 -0.54 GPS
DUCK P0091 1998-02-01 88.89 -0.62 GPS
DUCK P0091 1998-02-01 89.53 -0.75 GPS
DUCK P0091 1998-02-01 89.93 -0.81 GPS
DUCK P0091 1998-02-01 90.40 -0.92 GPS
DUCK P0091 1998-02-01 91.07 -1.04 GPS
DUCK P0091 1998-02-01 91.67 -1.15 GPS
DUCK P0091 1998-02-01 92.00 -1.17 GPS
DUCK P0091 1998-02-01 93.11 -1.41 GPS
DUCK P0091 1998-02-01 93.72 -1.59 GPS
DUCK P0091 1998-02-01 94.07 -1.60 GPS
DUCK P0091 1998-02-01 94.49 -1.72 GPS
DUCK P0091 1998-02-01 95.54 -1.89 GPS
DUCK P0091 1998-02-01 96.71 -1.88 GPS
DUCK P0091 1998-02-01 97.42 -1.90 GPS
DUCK P0091 1998-02-01 97.97 -1.87 GPS
DUCK P0091 1998-02-01 98.59 -1.94 GPS
DUCK P0091 1998-02-01 98.96 -2.02 GPS
DUCK P0091 1998-02-01 99.31 -2.03 GPS
DUCK P0091 1998-02-01 99.62 -1.91 GPS
DUCK P0091 1998-02-01 100.05 -1.96 GPS
DUCK P0091 1998-02-01 100.47 -1.99 GPS
DUCK P0091 1998-02-01 100.82 -1.88 GPS
DUCK P0091 1998-02-01 101.25 -1.90 GPS
DUCK P0091 1998-02-01 101.59 -1.98 GPS
DUCK P0091 1998-02-01 102.13 -2.03 GPS
DUCK P0091 1998-02-01 102.76 -1.91 GPS
DUCK P0091 1998-02-01 103.19 -1.97 GPS
DUCK P0091 1998-02-01 103.67 -2.04 GPS
DUCK P0091 1998-02-01 104.50 -1.94 GPS
DUCK P0091 1998-02-01 105.32 -1.95 GPS
DUCK P0091 1998-02-01 105.95 -1.95 GPS
DUCK P0091 1998-02-01 106.50 -1.95 GPS
DUCK P0091 1998-02-01 107.01 -1.97 GPS
DUCK P0091 1998-02-01 108.19 -1.90 GPS
DUCK P0091 1998-02-01 108.84 -1.91 GPS
DUCK P0091 1998-02-01 109.59 -1.96 GPS
DUCK P0091 1998-02-01 110.12 -1.91 GPS
DUCK P0091 1998-02-01 111.00 -1.92 GPS
DUCK P0091 1998-02-01 111.66 -1.88 GPS
DUCK P0091 1998-02-01 112.14 -1.88 GPS
DUCK P0091 1998-02-01 112.57 -1.78 GPS
DUCK P0091 1998-02-01 113.14 -1.71 GPS
DUCK P0091 1998-02-01 113.57 -1.65 GPS
DUCK P0091 1998-02-01 114.11 -1.67 GPS
DUCK P0091 1998-02-01 114.88 -1.74 GPS
DUCK P0091 1998-02-01 115.56 -1.72 GPS
DUCK P0091 1998-02-01 115.99 -1.64 GPS
DUCK P0091 1998-02-01 116.34 -1.59 GPS
DUCK P0091 1998-02-01 116.82 -1.55 GPS
DUCK P0091 1998-02-01 117.45 -1.53 GPS
DUCK P0091 1998-02-01 117.93 -1.54 GPS
DUCK P0091 1998-02-01 118.42 -1.56 GPS
DUCK P0091 1998-02-01 118.96 -1.57 GPS
DUCK P0091 1998-02-01 119.73 -1.60 GPS
DUCK P0091 1998-02-01 120.36 -1.61 GPS
DUCK P0091 1998-02-01 120.99 -1.61 GPS
DUCK P0091 1998-02-01 121.47 -1.63 GPS
DUCK P0091 1998-02-01 121.96 -1.64 GPS
DUCK P0091 1998-02-01 122.67 -1.65 GPS
DUCK P0091 1998-02-01 123.29 -1.67 GPS
DUCK P0091 1998-02-01 123.64 -1.65 GPS
DUCK P0091 1998-02-01 124.26 -1.67 GPS
DUCK P0091 1998-02-01 125.03 -1.69 GPS
DUCK P0091 1998-02-01 125.52 -1.73 GPS
DUCK P0091 1998-02-01 126.20 -1.75 GPS
DUCK P0091 1998-02-01 126.69 -1.73 GPS
DUCK P0091 1998-02-01 127.26 -1.75 GPS
DUCK P0091 1998-02-01 128.03 -1.72 GPS
DUCK P0091 1998-02-01 128.51 -1.72 GPS
DUCK P0091 1998-02-01 129.14 -1.68 GPS
DUCK P0091 1998-02-01 129.63 -1.66 GPS
DUCK P0091 1998-02-01 129.97 -1.64 GPS
DUCK P0091 1998-02-01 130.46 -1.65 GPS
DUCK P0091 1998-02-01 130.80 -1.63 GPS
DUCK P0091 1998-02-01 131.22 -1.63 GPS
DUCK P0091 1998-02-01 131.71 -1.63 GPS
DUCK P0091 1998-02-01 132.14 -1.64 GPS
DUCK P0091 1998-02-01 132.76 -1.66 GPS
DUCK P0091 1998-02-01 133.32 -1.66 GPS
DUCK P0091 1998-02-01 133.66 -1.67 GPS
DUCK P0091 1998-02-01 134.39 -1.69 GPS
DUCK P0091 1998-02-01 135.01 -1.70 GPS
DUCK P0091 1998-02-01 135.30 -1.69 GPS
DUCK P0091 1998-02-01 135.73 -1.70 GPS
DUCK P0091 1998-02-01 136.08 -1.72 GPS
DUCK P0091 1998-02-01 136.47 -1.72 GPS
DUCK P0091 1998-02-01 136.98 -1.76 GPS
DUCK P0091 1998-02-01 137.31 -1.77 GPS
DUCK P0091 1998-02-01 137.98 -1.83 GPS
DUCK P0091 1998-02-01 138.72 -1.85 GPS
DUCK P0091 1998-02-01 139.04 -1.86 GPS
DUCK P0091 1998-02-01 139.68 -1.90 GPS
DUCK P0091 1998-02-01 140.00 -1.91 GPS
DUCK P0091 1998-02-01 140.49 -1.93 GPS
DUCK P0091 1998-02-01 140.91 -1.96 GPS
DUCK P0091 1998-02-01 141.26 -1.97 GPS
DUCK P0091 1998-02-01 142.03 -2.02 GPS
DUCK P0091 1998-02-01 142.50 -2.04 GPS
DUCK P0091 1998-02-01 143.00 -2.07 GPS
DUCK P0091 1998-02-01 143.41 -2.08 GPS
DUCK P0091 1998-02-01 143.93 -2.12 GPS
DUCK P0091 1998-02-01 145.73 -2.23 GPS
DUCK P0091 1998-02-01 146.16 -2.25 GPS
DUCK P0091 1998-02-01 146.51 -2.27 GPS
DUCK P0091 1998-02-01 147.27 -2.31 GPS
DUCK P0091 1998-02-01 147.77 -2.34 GPS
DUCK P0091 1998-02-01 148.22 -2.37 GPS
DUCK P0091 1998-02-01 148.72 -2.40 GPS
DUCK P0091 1998-02-01 149.22 -2.42 GPS
DUCK P0091 1998-02-01 149.72 -2.46 GPS
DUCK P0091 1998-02-01 150.15 -2.47 GPS
DUCK P0091 1998-02-01 150.65 -2.50 GPS
DUCK P0091 1998-02-01 151.00 -2.52 GPS
DUCK P0091 1998-02-01 151.46 -2.55 GPS
DUCK P0091 1998-02-01 151.79 -2.56 GPS
DUCK P0091 1998-02-01 152.26 -2.58 GPS
DUCK P0091 1998-02-01 152.59 -2.59 GPS
DUCK P0091 1998-02-01 153.12 -2.61 GPS
DUCK P0091 1998-02-01 153.54 -2.62 GPS
DUCK P0091 1998-02-01 154.02 -2.65 GPS
DUCK P0091 1998-02-01 154.50 -2.67 GPS
DUCK P0091 1998-02-01 154.99 -2.69 GPS
DUCK P0091 1998-02-01 155.95 -2.72 GPS
DUCK P0091 1998-02-01 156.38 -2.75 GPS
DUCK P0091 1998-02-01 156.87 -2.77 GPS
DUCK P0091 1998-02-01 157.35 -2.78 GPS
DUCK P0091 1998-02-01 157.84 -2.80 GPS
DUCK P0091 1998-02-01 158.32 -2.81 GPS
DUCK P0091 1998-02-01 158.81 -2.84 GPS
DUCK P0091 1998-02-01 159.72 -2.87 GPS
DUCK P0091 1998-02-01 160.20 -2.89 GPS
DUCK P0091 1998-02-01 160.83 -2.91 GPS
DUCK P0091 1998-02-01 161.32 -2.91 GPS
DUCK P0091 1998-02-01 161.80 -2.93 GPS
DUCK P0091 1998-02-01 162.43 -2.93 GPS
DUCK P0091 1998-02-01 162.91 -2.96 GPS
DUCK P0091 1998-02-01 163.34 -2.98 GPS
DUCK P0091 1998-02-01 163.68 -3.00 GPS
DUCK P0091 1998-02-01 164.17 -3.01 GPS
DUCK P0091 1998-02-01 164.60 -3.02 GPS
DUCK P0091 1998-02-01 165.22 -3.03 GPS
DUCK P0091 1998-02-01 165.57 -3.04 GPS
DUCK P0091 1998-02-01 166.19 -3.05 GPS
DUCK P0091 1998-02-01 166.68 -3.06 GPS
DUCK P0091 1998-02-01 167.31 -3.08 GPS
DUCK P0091 1998-02-01 167.93 -3.10 GPS
DUCK P0091 1998-02-01 168.50 -3.11 GPS
DUCK P0091 1998-02-01 169.13 -3.13 GPS
DUCK P0091 1998-02-01 169.61 -3.13 GPS
DUCK P0091 1998-02-01 170.24 -3.15 GPS
DUCK P0091 1998-02-01 170.73 -3.16 GPS
DUCK P0091 1998-02-01 171.21 -3.17 GPS
DUCK P0091 1998-02-01 171.64 -3.19 GPS
DUCK P0091 1998-02-01 172.12 -3.19 GPS
DUCK P0091 1998-02-01 172.61 -3.21 GPS
DUCK P0091 1998-02-01 173.10 -3.21 GPS
DUCK P0091 1998-02-01 173.72 -3.22 GPS
DUCK P0091 1998-02-01 174.35 -3.23 GPS
DUCK P0091 1998-02-01 174.98 -3.24 GPS
DUCK P0091 1998-02-01 175.46 -3.27 GPS
DUCK P0091 1998-02-01 176.09 -3.27 GPS
DUCK P0091 1998-02-01 176.57 -3.28 GPS
DUCK P0091 1998-02-01 177.20 -3.29 GPS
DUCK P0091 1998-02-01 177.83 -3.30 GPS
DUCK P0091 1998-02-01 178.31 -3.30 GPS
DUCK P0091 1998-02-01 178.94 -3.32 GPS
DUCK P0091 1998-02-01 179.43 -3.33 GPS
DUCK P0091 1998-02-01 180.05 -3.35 GPS
DUCK P0091 1998-02-01 180.54 -3.36 GPS
DUCK P0091 1998-02-01 181.17 -3.37 GPS
DUCK P0091 1998-02-01 181.79 -3.38 GPS
DUCK P0091 1998-02-01 182.56 -3.38 GPS
DUCK P0091 1998-02-01 183.19 -3.40 GPS
DUCK P0091 1998-02-01 183.68 -3.42 GPS
DUCK P0091 1998-02-01 184.30 -3.42 GPS
DUCK P0091 1998-02-01 184.73 -3.43 GPS
DUCK P0091 1998-02-01 185.36 -3.44 GPS
DUCK P0091 1998-02-01 186.04 -3.45 GPS
DUCK P0091 1998-02-01 186.81 -3.45 GPS
DUCK P0091 1998-02-01 187.44 -3.47 GPS
DUCK P0091 1998-02-01 188.07 -3.49 GPS
DUCK P0091 1998-02-01 188.70 -3.49 GPS
DUCK P0091 1998-02-01 189.32 -3.51 GPS
DUCK P0091 1998-02-01 189.81 -3.53 GPS
DUCK P0091 1998-02-01 190.44 -3.53 GPS
DUCK P0091 1998-02-01 190.92 -3.53 GPS
DUCK P0091 1998-02-01 191.41 -3.54 GPS
DUCK P0091 1998-02-01 192.80 -3.56 GPS
DUCK P0091 1998-02-01 193.43 -3.58 GPS
DUCK P0091 1998-02-01 194.06 -3.60 GPS
DUCK P0091 1998-02-01 194.54 -3.59 GPS
DUCK P0091 1998-02-01 195.17 -3.59 GPS
DUCK P0091 1998-02-01 195.80 -3.61 GPS
DUCK P0091 1998-02-01 196.43 -3.63 GPS
DUCK P0091 1998-02-01 197.05 -3.63 GPS
DUCK P0091 1998-02-01 197.54 -3.64 GPS
DUCK P0091 1998-02-01 198.16 -3.64 GPS
DUCK P0091 1998-02-01 198.79 -3.64 GPS
DUCK P0091 1998-02-01 199.42 -3.64 GPS
DUCK P0091 1998-02-01 200.05 -3.66 GPS
DUCK P0091 1998-02-01 200.68 -3.66 GPS
DUCK P0091 1998-02-01 201.16 -3.68 GPS
DUCK P0091 1998-02-01 201.79 -3.68 GPS
DUCK P0091 1998-02-01 202.42 -3.69 GPS
DUCK P0091 1998-02-01 203.10 -3.70 GPS
DUCK P0091 1998-02-01 203.73 -3.71 GPS
DUCK P0091 1998-02-01 204.35 -3.71 GPS
DUCK P0091 1998-02-01 204.78 -3.72 GPS
DUCK P0091 1998-02-01 205.27 -3.73 GPS
DUCK P0091 1998-02-01 205.90 -3.73 GPS
DUCK P0091 1998-02-01 206.52 -3.73 GPS
DUCK P0091 1998-02-01 207.29 -3.75 GPS
DUCK P0091 1998-02-01 207.78 -3.74 GPS
DUCK P0091 1998-02-01 208.41 -3.75 GPS
DUCK P0091 1998-02-01 209.03 -3.76 GPS
DUCK P0091 1998-02-01 209.52 -3.76 GPS
DUCK P0091 1998-02-01 210.15 -3.76 GPS
DUCK P0091 1998-02-01 210.77 -3.78 GPS
DUCK P0091 1998-02-01 211.40 -3.78 GPS
DUCK P0091 1998-02-01 211.88 -3.78 GPS
DUCK P0091 1998-02-01 212.51 -3.78 GPS
DUCK P0091 1998-02-01 213.28 -3.78 GPS
DUCK P0091 1998-02-01 213.77 -3.79 GPS
DUCK P0091 1998-02-01 214.39 -3.80 GPS
DUCK P0091 1998-02-01 215.02 -3.80 GPS
DUCK P0091 1998-02-01 215.51 -3.81 GPS
DUCK P0091 1998-02-01 216.13 -3.80 GPS
DUCK P0091 1998-02-01 216.62 -3.80 GPS
DUCK P0091 1998-02-01 217.25 -3.80 GPS
DUCK P0091 1998-02-01 217.73 -3.80 GPS
DUCK P0091 1998-02-01 218.36 -3.81 GPS
DUCK P0091 1998-02-01 218.99 -3.81 GPS
DUCK P0091 1998-02-01 219.61 -3.82 GPS
DUCK P0091 1998-02-01 220.30 -3.82 GPS
DUCK P0091 1998-02-01 220.78 -3.82 GPS
DUCK P0091 1998-02-01 221.41 -3.82 GPS
DUCK P0091 1998-02-01 222.18 -3.82 GPS
DUCK P0091 1998-02-01 222.81 -3.84 GPS
DUCK P0091 1998-02-01 223.29 -3.84 GPS
DUCK P0091 1998-02-01 223.92 -3.83 GPS
DUCK P0091 1998-02-01 224.55 -3.83 GPS
DUCK P0091 1998-02-01 225.18 -3.83 GPS
DUCK P0091 1998-02-01 225.80 -3.83 GPS
DUCK P0091 1998-02-01 226.29 -3.83 GPS
DUCK P0091 1998-02-01 226.92 -3.83 GPS
DUCK P0091 1998-02-01 228.80 -3.83 GPS
DUCK P0091 1998-02-01 229.57 -3.82 GPS
DUCK P0091 1998-02-01 230.05 -3.82 GPS
DUCK P0091 1998-02-01 230.68 -3.81 GPS
DUCK P0091 1998-02-01 231.31 -3.82 GPS
DUCK P0091 1998-02-01 231.79 -3.81 GPS
DUCK P0091 1998-02-01 232.42 -3.81 GPS
DUCK P0091 1998-02-01 232.91 -3.81 GPS
DUCK P0091 1998-02-01 233.53 -3.81 GPS
DUCK P0091 1998-02-01 234.16 -3.80 GPS
DUCK P0091 1998-02-01 234.65 -3.79 GPS
DUCK P0091 1998-02-01 235.27 -3.79 GPS
DUCK P0091 1998-02-01 235.90 -3.78 GPS
DUCK P0091 1998-02-01 236.53 -3.79 GPS
DUCK P0091 1998-02-01 237.16 -3.78 GPS
DUCK P0091 1998-02-01 237.93 -3.78 GPS
DUCK P0091 1998-02-01 238.55 -3.77 GPS
DUCK P0091 1998-02-01 239.04 -3.77 GPS
DUCK P0091 1998-02-01 239.66 -3.77 GPS
DUCK P0091 1998-02-01 240.15 -3.76 GPS
