Date/Time (GMT)	Latitude	Longitude	Flag	Hs (Hm0)(m)	Hmax (m)	Tp (s)	Tz (Tm)(s)	Dirp (degrees)	Spread (deg)	SST (deg C)
  01-Jan-2017 00:00:00	9999.00000	9999.00000	9	9999.000	9999.000	9999.0	9999.0	9999	9999	9999.0
  01-Jan-2017 00:30:00	50.73443	-0.49458	5	0.700	0.890	9.1	3.4	218	 17	9.8
  01-Jan-2017 01:00:00	50.73443	-0.49458	5	0.650	0.840	12.5	3.6	225	 27	9.4
  01-Jan-2017 01:30:00	50.73432	-0.49462	5	0.660	0.860	10.0	3.7	222	 21	9.2
  01-Jan-2017 02:00:00	50.73429	-0.49466	0	0.580	0.700	3.7	3.6	224	 28	9.0
  01-Jan-2017 02:30:00	50.73427	-0.49466	0	0.550	0.890	3.2	3.5	197	 40	8.9
  01-Jan-2017 03:00:00	50.73424	-0.49466	0	0.580	0.840	3.6	3.5	239	 32	9.1
  01-Jan-2017 03:30:00	50.73420	-0.49466	0	0.610	0.790	3.6	3.5	232	 24	9.2
  01-Jan-2017 04:00:00	50.73419	-0.49464	0	0.600	0.960	3.6	3.4	229	 27	9.2
  01-Jan-2017 04:30:00	50.73417	-0.49462	0	0.620	1.170	3.7	3.2	222	 24	9.3
  01-Jan-2017 05:00:00	50.73419	-0.49460	0	0.650	1.050	4.0	3.2	235	 22	9.3
  01-Jan-2017 05:30:00	50.73420	-0.49458	0	0.750	1.380	3.9	3.3	221	 23	9.3
  01-Jan-2017 06:00:00	50.73423	-0.49458	0	0.830	1.650	4.2	3.3	215	 20	9.3
  01-Jan-2017 06:30:00	50.73431	-0.49456	0	0.980	1.730	4.2	3.4	207	 18	9.3
  01-Jan-2017 07:00:00	50.73471	-0.49411	0	0.940	1.580	4.5	3.3	203	 16	9.3
  01-Jan-2017 07:30:00	50.73458	-0.49342	0	0.970	1.690	4.5	3.3	203	 15	9.3
  01-Jan-2017 08:00:00	50.73452	-0.49335	0	1.000	1.740	4.5	3.3	205	 19	9.2
  01-Jan-2017 08:30:00	50.73451	-0.49333	0	1.120	2.010	4.2	3.4	214	 21	8.8
  01-Jan-2017 09:00:00	50.73452	-0.49333	0	1.210	2.010	4.3	3.5	219	 24	8.6
  01-Jan-2017 09:30:00	50.73451	-0.49329	0	1.320	1.900	5.0	3.7	210	 20	8.4
  01-Jan-2017 10:00:00	50.73454	-0.49331	0	1.220	1.780	5.0	3.7	214	 23	8.6
  01-Jan-2017 10:30:00	50.73455	-0.49333	0	1.310	2.050	5.0	3.9	215	 20	8.8
  01-Jan-2017 11:00:00	50.73456	-0.49335	0	1.270	1.830	5.0	4.0	210	 19	9.6
  01-Jan-2017 11:30:00	50.73456	-0.49333	0	1.240	2.250	5.3	4.0	217	 17	9.8
  01-Jan-2017 12:00:00	50.73461	-0.49342	0	1.370	2.070	5.0	4.2	212	 20	9.9
  01-Jan-2017 12:30:00	50.73469	-0.49368	0	1.300	2.100	5.6	4.2	212	 19	9.9
  01-Jan-2017 13:00:00	50.73469	-0.49421	0	1.350	2.360	5.6	4.3	215	 17	9.8
  01-Jan-2017 13:30:00	50.73439	-0.49460	0	1.500	2.080	5.6	4.6	211	 18	9.3
  01-Jan-2017 14:00:00	50.73432	-0.49462	0	1.470	2.080	6.3	4.6	218	 15	8.8
  01-Jan-2017 14:30:00	50.73426	-0.49464	0	1.450	2.420	5.9	4.8	211	 18	8.8
  01-Jan-2017 15:00:00	50.73426	-0.49464	0	1.390	2.450	6.7	4.7	217	 17	8.8
  01-Jan-2017 15:30:00	50.73423	-0.49464	0	1.370	2.080	6.7	4.8	217	 17	8.8
  01-Jan-2017 16:00:00	50.73420	-0.49460	0	1.270	2.140	5.9	4.5	215	 28	8.9
  01-Jan-2017 16:30:00	9999.00000	9999.00000	9	9999.000	9999.000	9999.0	9999.0	9999	9999	9999.0
  01-Jan-2017 17:00:00	50.73418	-0.49458	0	1.240	1.850	6.7	4.4	221	 19	9.3
  01-Jan-2017 17:30:00	50.73417	-0.49456	0	1.190	1.900	7.1	4.3	219	 21	9.3
  01-Jan-2017 18:00:00	50.73409	-0.49447	0	1.130	1.430	6.3	3.8	214	 25	9.3
  01-Jan-2017 18:30:00	50.73409	-0.49447	0	1.060	1.450	6.7	3.5	204	 22	9.3
  01-Jan-2017 19:00:00	50.73410	-0.49447	0	0.930	1.330	6.3	3.5	203	 19	9.4
  01-Jan-2017 19:30:00	50.73408	-0.49443	0	0.940	1.420	6.3	3.5	201	 21	9.3
  01-Jan-2017 20:00:00	50.73399	-0.49411	0	0.830	1.150	5.9	3.6	207	 25	9.3
  01-Jan-2017 20:30:00	50.73442	-0.49335	0	0.840	1.350	5.6	3.7	203	 23	9.3
  01-Jan-2017 21:00:00	50.73446	-0.49329	0	0.780	1.180	5.6	3.8	212	 23	8.9
  01-Jan-2017 21:30:00	50.73446	-0.49329	0	0.770	1.160	4.0	3.8	 89	 27	8.6
  01-Jan-2017 22:00:00	50.73448	-0.49331	0	0.780	1.000	4.0	3.8	 87	 22	8.4
  01-Jan-2017 22:30:00	50.73452	-0.49333	0	0.700	1.080	4.2	3.7	 89	 31	8.4
  01-Jan-2017 23:00:00	50.73455	-0.49335	0	0.810	1.100	4.2	3.7	 82	 19	8.6
  01-Jan-2017 23:30:00	50.73458	-0.49344	0	0.770	1.350	4.2	3.6	 82	 20	8.8
  02-Jan-2017 00:00:00	50.73458	-0.49344	0	0.760	1.200	4.0	3.5	 80	 18	8.8
  02-Jan-2017 00:30:00	50.73462	-0.49359	0	0.750	0.930	3.3	3.2	 72	 18	8.8
  02-Jan-2017 01:00:00	50.73450	-0.49451	0	0.720	0.940	3.2	3.1	 75	 15	8.7
  02-Jan-2017 01:30:00	50.73431	-0.49462	0	0.680	0.830	3.7	3.0	 86	 17	8.7
  02-Jan-2017 02:00:00	50.73427	-0.49466	0	0.640	0.830	4.2	3.0	101	 23	8.8
  02-Jan-2017 02:30:00	50.73426	-0.49469	0	0.650	1.020	4.3	2.9	104	 24	8.9
  02-Jan-2017 03:00:00	50.73426	-0.49469	0	0.640	1.010	4.2	2.8	100	 26	9.2
  02-Jan-2017 03:30:00	50.73424	-0.49469	0	0.620	0.810	2.1	2.6	 30	 35	9.3
  02-Jan-2017 04:00:00	50.73419	-0.49462	0	0.590	0.820	4.3	2.6	114	 24	9.3
  02-Jan-2017 04:30:00	50.73419	-0.49462	0	0.580	0.810	2.1	2.6	 44	 31	9.4
  02-Jan-2017 05:00:00	50.73418	-0.49460	0	0.570	0.710	2.0	2.6	 31	 38	9.5
  02-Jan-2017 05:30:00	50.73413	-0.49456	0	0.560	0.930	2.3	2.6	 49	 31	9.5
  02-Jan-2017 06:00:00	50.73413	-0.49456	0	0.580	0.890	2.2	2.5	 27	 31	9.6
  02-Jan-2017 06:30:00	50.73412	-0.49451	0	0.600	0.870	2.4	2.6	 49	 34	9.6
  02-Jan-2017 07:00:00	50.73410	-0.49447	0	0.550	1.020	2.4	2.7	 44	 29	9.6
  02-Jan-2017 07:30:00	50.73410	-0.49447	0	0.610	0.870	2.4	2.8	 25	 23	9.6
  02-Jan-2017 08:00:00	50.73403	-0.49426	0	0.590	0.900	2.7	2.8	 42	 23	9.6
  02-Jan-2017 08:30:00	50.73427	-0.49335	0	0.580	0.970	2.8	3.0	 34	 23	9.4
  02-Jan-2017 09:00:00	50.73441	-0.49331	0	0.580	0.830	4.8	3.1	118	 19	9.3
  02-Jan-2017 09:30:00	50.73444	-0.49331	0	0.570	1.080	5.3	3.2	120	 20	9.3
  02-Jan-2017 10:00:00	50.73447	-0.49331	0	0.560	0.820	5.0	3.2	122	 18	9.2
  02-Jan-2017 10:30:00	50.73449	-0.49331	0	0.540	0.770	4.8	3.3	114	 24	8.9
  02-Jan-2017 11:00:00	50.73452	-0.49333	0	0.500	0.840	5.0	3.5	117	 22	8.7
  02-Jan-2017 11:30:00	50.73452	-0.49331	0	0.570	0.890	4.8	3.3	114	 24	8.7
  02-Jan-2017 12:00:00	50.73456	-0.49335	0	0.600	0.930	5.3	3.3	110	 19	8.7
  02-Jan-2017 12:30:00	50.73455	-0.49340	0	0.580	0.920	5.0	3.2	106	 21	8.8
  02-Jan-2017 13:00:00	50.73457	-0.49351	0	0.570	0.810	4.5	3.1	114	 23	8.8
  02-Jan-2017 13:30:00	50.73444	-0.49428	0	0.550	0.650	5.0	3.0	106	 28	8.8
  02-Jan-2017 14:00:00	50.73429	-0.49458	0	0.480	0.670	4.8	3.1	104	 23	9.0
  02-Jan-2017 14:30:00	50.73427	-0.49464	0	0.440	0.570	4.8	3.3	113	 24	9.1
  02-Jan-2017 15:00:00	50.73425	-0.49464	0	0.420	0.600	5.3	3.2	114	 37	9.2
  02-Jan-2017 15:30:00	50.73425	-0.49466	0	0.380	0.480	4.5	3.4	118	 31	9.3
  02-Jan-2017 16:00:00	50.73421	-0.49464	0	0.350	0.620	4.5	3.6	121	 37	9.3
  02-Jan-2017 16:30:00	50.73419	-0.49462	0	0.340	0.590	4.5	3.7	120	 34	9.3
  02-Jan-2017 17:00:00	50.73418	-0.49458	0	0.330	0.530	4.2	3.2	111	 26	9.3
  02-Jan-2017 17:30:00	50.73418	-0.49456	0	0.390	0.480	4.8	2.8	120	 28	9.4
  02-Jan-2017 18:00:00	50.73416	-0.49453	0	0.350	0.510	2.1	2.7	 20	 30	9.4
  02-Jan-2017 18:30:00	50.73412	-0.49449	0	0.340	0.440	5.0	2.6	132	 27	9.3
  02-Jan-2017 19:00:00	50.73411	-0.49447	0	0.320	0.480	1.8	2.5	349	 28	9.3
  02-Jan-2017 19:30:00	50.73408	-0.49445	0	0.330	0.530	2.0	2.4	336	 31	9.3
  02-Jan-2017 20:00:00	50.73400	-0.49421	0	0.360	0.500	2.2	2.4	352	 26	9.3
  02-Jan-2017 20:30:00	50.73409	-0.49351	0	0.340	0.440	2.1	2.5	357	 27	9.3
  02-Jan-2017 21:00:00	50.73441	-0.49333	0	0.310	0.430	5.0	2.5	132	 31	9.3
  02-Jan-2017 21:30:00	50.73447	-0.49333	0	0.240	0.330	4.5	2.8	135	 38	9.2
  02-Jan-2017 22:00:00	50.73449	-0.49333	0	0.220	0.390	5.0	3.3	141	 33	9.1
  02-Jan-2017 22:30:00	50.73451	-0.49331	0	0.230	0.370	4.5	3.7	134	 42	9.0
  02-Jan-2017 23:00:00	50.73451	-0.49329	0	0.240	0.320	4.3	3.7	135	 39	8.8
  02-Jan-2017 23:30:00	50.73457	-0.49335	0	0.230	0.350	4.0	3.7	122	 41	8.6
  03-Jan-2017 00:00:00	50.73457	-0.49335	0	0.230	0.350	4.3	3.6	134	 45	8.7
  03-Jan-2017 00:30:00	50.73460	-0.49340	0	0.260	0.410	4.5	3.8	136	 41	8.7
  03-Jan-2017 01:00:00	50.73460	-0.49346	5	0.280	0.460	7.7	3.2	124	 42	8.8
  03-Jan-2017 01:30:00	50.73464	-0.49361	5	0.290	0.430	7.7	2.9	127	 42	8.8
  03-Jan-2017 02:00:00	50.73449	-0.49451	0	0.310	0.470	5.0	3.0	165	 49	8.8
  03-Jan-2017 02:30:00	50.73429	-0.49460	0	0.310	0.460	2.6	3.1	274	 32	8.8
  03-Jan-2017 03:00:00	50.73427	-0.49464	0	0.310	0.450	3.0	3.2	255	 32	9.0
  03-Jan-2017 03:30:00	50.73423	-0.49466	0	0.300	0.410	3.2	3.2	248	 40	9.1
  03-Jan-2017 04:00:00	50.73422	-0.49466	0	0.320	0.440	3.1	3.1	253	 28	9.2
  03-Jan-2017 04:30:00	50.73422	-0.49466	0	0.310	0.600	4.5	3.1	148	 47	9.2
  03-Jan-2017 05:00:00	50.73422	-0.49462	0	0.310	0.450	5.0	2.9	158	 45	9.2
  03-Jan-2017 05:30:00	50.73418	-0.49460	0	0.290	0.390	5.0	2.9	159	 42	9.2
  03-Jan-2017 06:00:00	50.73418	-0.49458	0	0.280	0.500	4.2	2.9	165	 41	9.2
  03-Jan-2017 06:30:00	50.73414	-0.49453	0	0.270	0.500	4.5	3.0	170	 38	9.3
  03-Jan-2017 07:00:00	50.73414	-0.49451	0	0.270	0.490	4.2	2.9	162	 38	9.3
  03-Jan-2017 07:30:00	50.73413	-0.49449	0	0.300	0.520	4.3	2.7	159	 30	9.3
  03-Jan-2017 08:00:00	50.73408	-0.49430	0	0.350	0.580	2.2	2.5	263	 23	9.3
  03-Jan-2017 08:30:00	50.73424	-0.49338	0	0.380	0.570	2.5	2.5	252	 24	9.2
  03-Jan-2017 09:00:00	50.73443	-0.49335	0	0.390	0.570	2.1	2.4	269	 23	9.2
  03-Jan-2017 09:30:00	50.73447	-0.49333	0	0.390	0.640	2.9	2.4	235	 24	9.1
  03-Jan-2017 10:00:00	50.73448	-0.49331	0	0.420	0.560	2.5	2.3	255	 27	9.0
  03-Jan-2017 10:30:00	50.73448	-0.49329	0	0.420	0.630	2.1	2.3	280	 31	8.8
  03-Jan-2017 11:00:00	50.73450	-0.49329	0	0.380	0.580	2.1	2.2	269	 35	8.7
  03-Jan-2017 11:30:00	50.73451	-0.49327	0	0.420	0.550	2.0	2.2	278	 30	8.6
  03-Jan-2017 12:00:00	50.73453	-0.49331	0	0.420	0.620	2.3	2.3	281	 33	8.5
  03-Jan-2017 12:30:00	50.73454	-0.49333	0	0.430	0.680	2.3	2.3	276	 29	8.6
  03-Jan-2017 13:00:00	50.73454	-0.49342	0	0.430	0.720	2.6	2.4	263	 33	8.7
  03-Jan-2017 13:30:00	50.73457	-0.49346	0	0.440	0.700	2.6	2.4	256	 27	8.7
  03-Jan-2017 14:00:00	50.73458	-0.49353	0	0.480	0.840	2.9	2.6	257	 23	8.7
  03-Jan-2017 14:30:00	50.73455	-0.49417	0	0.500	0.800	3.2	2.9	252	 15	8.7
  03-Jan-2017 15:00:00	50.73429	-0.49458	0	0.550	1.030	3.5	3.2	252	 16	8.7
  03-Jan-2017 15:30:00	50.73427	-0.49462	0	0.550	1.120	3.9	3.3	250	 17	8.8
  03-Jan-2017 16:00:00	50.73423	-0.49462	0	0.660	1.320	3.9	3.5	255	 17	8.9
  03-Jan-2017 16:30:00	50.73421	-0.49464	0	0.690	1.200	4.2	3.5	248	 19	8.9
  03-Jan-2017 17:00:00	50.73420	-0.49460	0	0.780	1.380	4.0	3.5	245	 20	8.9
  03-Jan-2017 17:30:00	50.73417	-0.49456	0	0.810	1.450	4.2	3.5	243	 20	8.9
  03-Jan-2017 18:00:00	50.73417	-0.49453	0	0.890	1.540	4.3	3.5	245	 18	9.0
  03-Jan-2017 18:30:00	50.73411	-0.49447	0	0.860	1.680	4.5	3.5	246	 16	9.1
  03-Jan-2017 19:00:00	50.73409	-0.49441	0	0.880	1.400	4.2	3.4	250	 14	9.1
  03-Jan-2017 19:30:00	50.73407	-0.49432	0	0.930	1.220	4.3	3.4	246	 16	9.1
  03-Jan-2017 20:00:00	50.73400	-0.49408	0	0.890	1.290	4.5	3.3	233	 16	9.1
  03-Jan-2017 20:30:00	50.73411	-0.49346	0	0.870	1.250	4.2	3.1	245	 18	9.0
  03-Jan-2017 21:00:00	9999.00000	9999.00000	9	9999.000	9999.000	9999.0	9999.0	9999	9999	9999.0
  03-Jan-2017 21:30:00	50.73441	-0.49331	0	0.940	1.550	4.3	3.0	236	 15	8.7
  03-Jan-2017 22:00:00	50.73444	-0.49329	0	0.990	1.620	3.6	3.0	252	 20	8.4
  03-Jan-2017 22:30:00	50.73449	-0.49327	0	0.940	1.170	3.5	3.0	250	 19	8.3
  03-Jan-2017 23:00:00	50.73450	-0.49327	0	0.810	1.180	3.9	2.9	241	 23	8.2
  03-Jan-2017 23:30:00	50.73455	-0.49333	0	0.800	1.350	3.9	2.9	243	 22	8.2
  04-Jan-2017 00:00:00	50.73455	-0.49333	0	0.800	1.220	3.5	2.9	249	 24	8.3
  04-Jan-2017 00:30:00	50.73454	-0.49333	0	0.780	1.330	4.2	2.9	241	 21	8.6
  04-Jan-2017 01:00:00	50.73456	-0.49335	0	0.800	1.280	4.5	3.0	226	 20	8.8
  04-Jan-2017 01:30:00	50.73457	-0.49342	0	0.800	1.290	4.5	3.1	228	 21	8.9
  04-Jan-2017 02:00:00	50.73458	-0.49346	0	0.810	1.110	3.9	3.2	243	 16	8.9
  04-Jan-2017 02:30:00	50.73464	-0.49372	0	0.810	1.380	5.0	3.5	219	 21	8.7
  04-Jan-2017 03:00:00	50.73432	-0.49453	0	0.900	1.380	5.3	3.8	218	 16	8.5
  04-Jan-2017 03:30:00	50.73424	-0.49460	0	0.920	1.290	5.3	4.0	224	 17	8.4
  04-Jan-2017 04:00:00	50.73423	-0.49464	0	0.950	1.530	6.3	4.1	219	 17	8.4
  04-Jan-2017 04:30:00	50.73424	-0.49464	0	0.950	1.360	5.3	4.0	228	 22	8.6
  04-Jan-2017 05:00:00	50.73424	-0.49462	0	0.950	1.310	5.9	4.0	224	 23	8.6
  04-Jan-2017 05:30:00	50.73421	-0.49462	0	0.900	1.310	5.9	3.9	226	 23	8.4
  04-Jan-2017 06:00:00	50.73417	-0.49458	0	0.830	1.130	5.9	3.7	224	 20	8.5
  04-Jan-2017 06:30:00	9999.00000	9999.00000	9	9999.000	9999.000	9999.0	9999.0	9999	9999	9999.0
  04-Jan-2017 07:00:00	50.73411	-0.49449	0	0.830	1.350	3.7	3.6	256	 15	8.7
  04-Jan-2017 07:30:00	50.73411	-0.49447	0	0.800	1.430	4.3	3.6	243	 21	8.8
  04-Jan-2017 08:00:00	50.73411	-0.49443	0	0.790	1.130	4.0	3.4	253	 19	8.8
  04-Jan-2017 08:30:00	50.73405	-0.49430	0	0.840	1.260	3.9	3.3	249	 18	8.8
  04-Jan-2017 09:00:00	50.73403	-0.49372	0	0.770	1.140	3.7	3.1	253	 17	8.8
  04-Jan-2017 09:30:00	50.73443	-0.49333	0	0.770	1.240	3.1	3.0	259	 18	8.7
  04-Jan-2017 10:00:00	50.73443	-0.49333	0	0.760	1.400	3.3	2.9	246	 16	8.5
  04-Jan-2017 10:30:00	50.73446	-0.49331	0	0.710	0.860	3.6	2.9	241	 22	8.3
  04-Jan-2017 11:00:00	50.73447	-0.49329	0	0.620	0.980	5.3	2.9	226	 23	8.1
  04-Jan-2017 11:30:00	50.73447	-0.49325	0	0.630	0.920	4.3	2.8	226	 26	8.1
  04-Jan-2017 12:00:00	50.73449	-0.49329	0	0.620	0.830	3.1	2.9	246	 22	8.2
  04-Jan-2017 12:30:00	50.73451	-0.49333	0	0.600	0.900	5.6	3.0	219	 18	8.3
  04-Jan-2017 13:00:00	50.73454	-0.49338	0	0.630	1.040	5.6	3.1	221	 20	8.7
  04-Jan-2017 13:30:00	50.73455	-0.49340	0	0.650	0.910	5.6	3.0	221	 20	8.9
  04-Jan-2017 14:00:00	50.73451	-0.49340	0	0.640	1.050	5.6	3.3	224	 19	9.1
  04-Jan-2017 14:30:00	50.73457	-0.49351	0	0.640	0.940	5.6	3.4	218	 18	8.9
  04-Jan-2017 15:00:00	50.73438	-0.49428	0	0.640	0.900	5.9	3.7	224	 20	8.6
  04-Jan-2017 15:30:00	50.73424	-0.49458	0	0.670	0.940	5.9	3.5	221	 22	8.3
  04-Jan-2017 16:00:00	50.73425	-0.49464	0	0.600	0.990	5.9	3.4	217	 21	8.4
  04-Jan-2017 16:30:00	50.73426	-0.49466	0	0.540	0.790	5.6	3.8	218	 27	8.3
  04-Jan-2017 17:00:00	50.73427	-0.49466	0	0.480	0.670	5.6	3.9	222	 29	8.4
  04-Jan-2017 17:30:00	50.73423	-0.49464	0	0.440	0.580	5.9	3.9	225	 23	8.6
  04-Jan-2017 18:00:00	50.73422	-0.49462	0	0.350	0.530	5.9	3.6	219	 31	8.7
  04-Jan-2017 18:30:00	50.73418	-0.49460	0	0.360	0.450	5.9	3.3	222	 28	8.9
  04-Jan-2017 19:00:00	50.73416	-0.49458	0	0.320	0.470	5.9	3.8	222	 24	9.1
  04-Jan-2017 19:30:00	50.73416	-0.49458	5	0.340	0.550	5.9	2.7	222	 34	9.1
  04-Jan-2017 20:00:00	50.73413	-0.49453	5	0.360	0.470	5.9	2.4	221	 31	9.2
  04-Jan-2017 20:30:00	50.73414	-0.49453	2	0.330	0.420	1.9	2.4	 20	 35	9.2
  04-Jan-2017 21:00:00	50.73414	-0.49451	5	0.290	0.410	5.9	2.6	214	 29	9.2
  04-Jan-2017 21:30:00	50.73409	-0.49443	5	0.280	0.410	5.9	2.7	215	 29	9.2
  04-Jan-2017 22:00:00	50.73398	-0.49404	0	0.290	0.390	5.3	2.7	207	 32	9.2
  04-Jan-2017 22:30:00	50.73439	-0.49335	0	0.270	0.410	5.3	2.8	201	 37	9.1
  04-Jan-2017 23:00:00	50.73444	-0.49331	0	0.280	0.390	1.7	2.6	331	 29	8.9
  04-Jan-2017 23:30:00	50.73448	-0.49331	0	0.260	0.450	1.7	2.6	343	 27	8.7
  05-Jan-2017 00:00:00	50.73448	-0.49331	0	0.280	0.430	1.8	2.6	339	 32	8.3
  05-Jan-2017 00:30:00	50.73449	-0.49331	0	0.290	0.510	1.7	2.5	326	 39	8.1
  05-Jan-2017 01:00:00	50.73451	-0.49333	0	0.360	0.710	2.1	2.5	346	 28	8.0
  05-Jan-2017 01:30:00	50.73453	-0.49338	0	0.410	0.570	2.6	2.6	  8	 19	8.1
  05-Jan-2017 02:00:00	50.73453	-0.49338	0	0.400	0.560	2.4	2.6	357	 24	8.2
  05-Jan-2017 02:30:00	50.73452	-0.49342	0	0.430	0.580	2.4	2.7	359	 25	8.2
  05-Jan-2017 03:00:00	50.73452	-0.49355	0	0.420	0.550	2.4	2.7	345	 19	8.3
  05-Jan-2017 03:30:00	50.73424	-0.49451	5	0.410	0.520	9.1	2.6	217	 38	8.2
  05-Jan-2017 04:00:00	50.73424	-0.49460	5	0.390	0.570	9.1	2.8	210	 32	8.2
  05-Jan-2017 04:30:00	50.73423	-0.49462	5	0.370	0.540	10.0	2.8	225	 31	8.4
  05-Jan-2017 05:00:00	50.73425	-0.49462	0	0.400	0.480	2.2	2.6	336	 21	8.7
  05-Jan-2017 05:30:00	50.73425	-0.49466	0	0.370	0.540	2.3	2.5	336	 25	8.8
  05-Jan-2017 06:00:00	50.73422	-0.49462	0	0.390	0.540	2.4	2.5	325	 21	8.9
  05-Jan-2017 06:30:00	50.73418	-0.49460	0	0.380	0.560	2.4	2.5	329	 21	9.0
  05-Jan-2017 07:00:00	50.73417	-0.49458	0	0.370	0.540	2.3	2.4	336	 26	9.1
  05-Jan-2017 07:30:00	50.73414	-0.49456	0	0.390	0.530	2.0	2.4	354	 30	9.1
  05-Jan-2017 08:00:00	50.73413	-0.49453	0	0.390	0.550	2.3	2.3	352	 27	9.1
  05-Jan-2017 08:30:00	50.73410	-0.49449	0	0.390	0.630	2.0	2.4	 11	 29	9.1
  05-Jan-2017 09:00:00	50.73409	-0.49447	0	0.380	0.560	2.2	2.4	 14	 34	9.1
  05-Jan-2017 09:30:00	50.73404	-0.49438	0	0.390	0.500	2.3	2.4	  7	 42	9.1
  05-Jan-2017 10:00:00	50.73397	-0.49398	0	0.400	0.500	2.3	2.5	 11	 28	9.1
  05-Jan-2017 10:30:00	50.73425	-0.49338	0	0.390	0.580	2.4	2.6	 18	 31	9.1
  05-Jan-2017 11:00:00	50.73442	-0.49335	0	0.350	0.440	2.4	2.7	 20	 25	9.0
  05-Jan-2017 11:30:00	50.73449	-0.49333	0	0.300	0.500	2.3	2.7	 13	 28	8.8
  05-Jan-2017 12:00:00	50.73447	-0.49331	0	0.310	0.390	2.2	2.7	  8	 32	8.4
  05-Jan-2017 12:30:00	50.73447	-0.49331	0	0.260	0.390	2.9	2.8	 91	 38	8.2
  05-Jan-2017 13:00:00	50.73450	-0.49333	0	0.270	0.390	4.0	3.0	149	 50	8.0
  05-Jan-2017 13:30:00	50.73453	-0.49335	0	0.280	0.420	4.0	3.1	134	 36	7.9
  05-Jan-2017 14:00:00	50.73454	-0.49338	0	0.300	0.440	4.2	3.2	127	 37	8.1
  05-Jan-2017 14:30:00	50.73457	-0.49340	5	0.310	0.460	9.1	3.2	210	 30	8.2
  05-Jan-2017 15:00:00	50.73458	-0.49346	5	0.310	0.500	9.1	3.2	212	 31	8.2
  05-Jan-2017 15:30:00	50.73464	-0.49366	5	0.310	0.510	8.3	3.1	204	 36	8.2
  05-Jan-2017 16:00:00	50.73447	-0.49449	5	0.300	0.450	9.1	3.4	214	 34	8.1
  05-Jan-2017 16:30:00	50.73429	-0.49458	5	0.300	0.400	9.1	3.6	215	 29	8.1
  05-Jan-2017 17:00:00	50.73426	-0.49462	5	0.290	0.370	9.1	3.7	217	 29	8.2
  05-Jan-2017 17:30:00	50.73425	-0.49462	5	0.260	0.370	10.0	3.5	228	 28	8.6
  05-Jan-2017 18:00:00	50.73425	-0.49462	5	0.250	0.380	9.1	3.6	215	 33	8.4
  05-Jan-2017 18:30:00	50.73421	-0.49460	0	0.250	0.500	4.8	3.5	151	 48	8.7
  05-Jan-2017 19:00:00	50.73420	-0.49460	0	0.250	0.400	4.3	3.5	148	 47	8.8
  05-Jan-2017 19:30:00	50.73420	-0.49460	0	0.240	0.350	4.0	3.6	151	 40	8.9
  05-Jan-2017 20:00:00	50.73419	-0.49460	0	0.250	0.350	4.8	3.6	146	 34	8.9
  05-Jan-2017 20:30:00	50.73418	-0.49456	0	0.240	0.390	4.3	3.6	129	 34	8.9
  05-Jan-2017 21:00:00	50.73417	-0.49456	0	0.250	0.400	4.0	3.5	145	 35	8.9
  05-Jan-2017 21:30:00	50.73418	-0.49456	0	0.260	0.340	4.2	3.3	146	 30	8.9
  05-Jan-2017 22:00:00	50.73417	-0.49451	0	0.260	0.400	3.9	3.3	146	 25	8.9
  05-Jan-2017 22:30:00	50.73422	-0.49447	0	0.280	0.460	3.5	3.4	148	 30	8.9
  05-Jan-2017 23:00:00	50.73443	-0.49340	0	0.280	0.350	3.6	3.2	141	 29	8.8
  05-Jan-2017 23:30:00	50.73448	-0.49335	0	0.240	0.360	3.7	3.2	135	 31	8.8
  06-Jan-2017 00:00:00	50.73448	-0.49335	0	0.250	0.410	3.7	3.1	135	 38	8.5
  06-Jan-2017 00:30:00	50.73449	-0.49333	0	0.260	0.410	3.7	3.2	136	 44	8.1
  06-Jan-2017 01:00:00	50.73449	-0.49333	0	0.270	0.370	4.0	3.2	135	 42	8.0
  06-Jan-2017 01:30:00	50.73452	-0.49338	0	0.270	0.450	4.2	3.0	129	 34	7.9
  06-Jan-2017 02:00:00	50.73454	-0.49338	0	0.290	0.410	4.2	3.0	132	 35	7.8
  06-Jan-2017 02:30:00	50.73456	-0.49340	5	0.300	0.480	9.1	2.9	222	 21	8.1
  06-Jan-2017 03:00:00	50.73457	-0.49348	5	0.330	0.520	9.1	2.9	212	 24	8.2
  06-Jan-2017 03:30:00	50.73460	-0.49357	5	0.340	0.450	9.1	2.9	214	 23	8.3
  06-Jan-2017 04:00:00	50.73470	-0.49398	5	0.330	0.530	9.1	2.9	210	 25	8.2
  06-Jan-2017 04:30:00	50.73441	-0.49456	5	0.330	0.450	9.1	3.1	215	 29	8.1
  06-Jan-2017 05:00:00	50.73431	-0.49462	5	0.320	0.460	9.1	2.9	218	 35	8.0
  06-Jan-2017 05:30:00	50.73428	-0.49464	5	0.330	0.490	10.0	3.2	228	 24	8.3
  06-Jan-2017 06:00:00	50.73426	-0.49462	5	0.320	0.410	10.0	3.3	222	 28	8.6
  06-Jan-2017 06:30:00	50.73424	-0.49462	5	0.300	0.350	10.5	3.2	221	 31	8.7
  06-Jan-2017 07:00:00	50.73423	-0.49462	5	0.280	0.340	10.0	3.2	211	 33	8.8
  06-Jan-2017 07:30:00	50.73421	-0.49464	5	0.260	0.410	10.5	3.1	215	 21	8.8
